type,begin_time,frequency,count,created with version,exported with version,project,last_name,first_name,born,sex,measurement_date,record_name
record,0,100,8560,Noraxon MR3 3.20.18,3.20.18,operator test,Hoang Trung Hieu,,,male,2023-07-21T09:30:08.334Z,running04-09
,,,,,,,,,,,,
time,Activity,Marker,LT Max Pressure (N/cm²),RT Max Pressure (N/cm²),,,,,Trials in Nexus,4,2023-07-21T09:30:22.726Z,
44.56,,,0,0,,,,,,,,
44.57,,,0,0,,,,,,,,
44.58,,,0,0,,,,,,,,
44.59,,,0,0,,,,,,,,
44.6,,,0,0,,,,,,,,
44.61,,,0,0,,,,,,,,
44.62,,,0,9.548218159,,,,,,,,
44.63,,,0,10.04454009,,,,,,,,
44.64,,,0,12.01699988,,,,,,,,
44.65,,,0,13.9874952,,,,,,,,
44.66,,,0,16.01091288,,,,,,,,
44.67,,,0,18.21760822,,,,,,,,
44.68,,,0,20.28582347,,,,,,,,
44.69,,,0,22.09960101,,,,,,,,
44.7,,,0,23.75830533,,,,,,,,
44.71,,,0,25.27811822,,,,,,,,
44.72,,,0,26.78319206,,,,,,,,
44.73,,,0,28.12207234,,,,,,,,
44.74,,,0,29.13339626,,,,,,,,
44.75,,,0,29.63835309,,,,,,,,
44.76,,,0,30.0754418,,,,,,,,
44.77,,,0,30.35720481,,,,,,,,
44.78,,,0,30.49230259,,,,,,,,
44.79,,,0,30.2259609,,,,,,,,
44.8,,,0,29.61909389,,,,,,,,
44.81,,,0,28.07893266,,,,,,,,
44.82,,,0,25.79994406,,,,,,,,
44.83,,,0,23.0098899,,,,,,,,
44.84,,,0,19.69383232,,,,,,,,
44.85,,,0,16.18599674,,,,,,,,
44.86,,,0,12.87546029,,,,,,,,
44.87,,,0,10.42399061,,,,,,,,
44.88,,,0,8.841586337,,,,,,,,
44.89,,,0,7.436713726,,,,,,,,
44.9,,,0,6.559217305,,,,,,,,
44.91,,,0,7.426542103,,,,,,,,
44.92,,,0,0,,,,,,,,
44.93,,,0,0,,,,,,,,
44.94,,,0,0,,,,,,,,
44.95,,,0,0,,,,,,,,
44.96,,,0,0,,,,,,,,
44.97,,,0,0,,,,,,,,
44.98,,,0,0,,,,,,,,
44.99,,,0,0,,,,,,,,
45,,,0,0,,,,,,,,
45.01,,,0,0,,,,,,,,
45.02,,,0,0,,,,,,,,
45.03,,,8.893414476,0,,,,,,,,
45.04,,,9.411084869,0,,,,,,,,
45.05,,,10.86415506,0,,,,,,,,
45.06,,,12.16299223,0,,,,,,,,
45.07,,,13.46202019,0,,,,,,,,
45.08,,,14.67241897,0,,,,,,,,
45.09,,,16.26277305,0,,,,,,,,
45.1,,,18.27587024,0,,,,,,,,
45.11,,,20.17601591,0,,,,,,,,
45.12,,,21.84553463,0,,,,,,,,
45.13,,,23.45757243,0,,,,,,,,
45.14,,,24.7251551,0,,,,,,,,
45.15,,,25.09736535,0,,,,,,,,
45.16,,,25.37958015,0,,,,,,,,
45.17,,,25.98894257,0,,,,,,,,
45.18,,,26.2778221,0,,,,,,,,
45.19,,,25.73368317,0,,,,,,,,
45.2,,,24.78767146,0,,,,,,,,
45.21,,,23.80534787,0,,,,,,,,
45.22,,,22.79833425,0,,,,,,,,
45.23,,,21.56538803,0,,,,,,,,
45.24,,,19.27197621,0,,,,,,,,
45.25,,,16.52954455,0,,,,,,,,
45.26,,,14.3299856,0,,,,,,,,
45.27,,,12.34469503,0,,,,,,,,
45.28,,,10.28904365,0,,,,,,,,
45.29,,,8.35651948,0,,,,,,,,
45.3,,,6.584183784,0,,,,,,,,
45.31,,,5.502313375,0,,,,,,,,
45.32,,,6.41866284,0,,,,,,,,
45.33,,,0,0,,,,,,,,
45.34,,,0,0,,,,,,,,
45.35,,,0,0,,,,,,,,
45.36,,,0,0,,,,,,,,
45.37,,,0,0,,,,,,,,
45.38,,,0,0,,,,,,,,
45.39,,,0,0,,,,,,,,
45.4,,,0,0,,,,,,,,
45.41,,,0,0,,,,,,,,
45.42,,,0,0,,,,,,,,
45.43,,,0,0,,,,,,,,
45.44,,,0,10.32057371,,,,,,,,
45.45,,,0,10.23450695,,,,,,,,
45.46,,,0,12.29043036,,,,,,,,
45.47,,,0,14.96243035,,,,,,,,
45.48,,,0,17.46675298,,,,,,,,
45.49,,,0,19.67539042,,,,,,,,
45.5,,,0,22.15746156,,,,,,,,
45.51,,,0,24.60983606,,,,,,,,
45.52,,,0,26.46387948,,,,,,,,
45.53,,,0,27.62797097,,,,,,,,
45.54,,,0,28.42011181,,,,,,,,
45.55,,,0,28.89932,,,,,,,,
45.56,,,0,29.15856478,,,,,,,,
45.57,,,0,29.33241859,,,,,,,,
45.58,,,0,29.61238217,,,,,,,,
45.59,,,0,30.1346637,,,,,,,,
45.6,,,0,30.65097212,,,,,,,,
45.61,,,0,30.11958489,,,,,,,,
45.62,,,0,28.7271032,,,,,,,,
45.63,,,0,27.11411294,,,,,,,,
45.64,,,0,24.86673312,,,,,,,,
45.65,,,0,21.67982837,,,,,,,,
45.66,,,0,18.07981798,,,,,,,,
45.67,,,0,14.54607713,,,,,,,,
45.68,,,0,11.48369336,,,,,,,,
45.69,,,0,9.258328268,,,,,,,,
45.7,,,0,7.659349814,,,,,,,,
45.71,,,0,6.367621945,,,,,,,,
45.72,,,0,5.661868763,,,,,,,,
45.73,,,0,6.457098955,,,,,,,,
45.74,,,0,0,,,,,,,,
45.75,,,0,0,,,,,,,,
45.76,,,0,0,,,,,,,,
45.77,,,0,0,,,,,,,,
45.78,,,0,0,,,,,,,,
45.79,,,0,0,,,,,,,,
45.8,,,0,0,,,,,,,,
45.81,,,0,0,,,,,,,,
45.82,,,0,0,,,,,,,,
45.83,,,0,0,,,,,,,,
45.84,,,10.90963973,0,,,,,,,,
45.85,,,11.18378445,0,,,,,,,,
45.86,,,12.19203901,0,,,,,,,,
45.87,,,13.27872063,0,,,,,,,,
45.88,,,14.4344226,0,,,,,,,,
45.89,,,15.98539574,0,,,,,,,,
45.9,,,18.35459576,0,,,,,,,,
45.91,,,21.64969511,0,,,,,,,,
45.92,,,24.83054714,0,,,,,,,,
45.93,,,27.97777285,0,,,,,,,,
45.94,,,31.40221774,0,,,,,,,,
45.95,,,33.14125985,0,,,,,,,,
45.96,,,33.06664496,0,,,,,,,,
45.97,,,33.02909181,0,,,,,,,,
45.98,,,33.96320955,0,,,,,,,,
45.99,,,34.17018504,0,,,,,,,,
46,,,32.85593033,0,,,,,,,,
46.01,,,30.40132048,0,,,,,,,,
46.02,,,28.07232319,0,,,,,,,,
46.03,,,27.01342991,0,,,,,,,,
46.04,,,25.3058254,0,,,,,,,,
46.05,,,21.99224315,0,,,,,,,,
46.06,,,18.40030694,0,,,,,,,,
46.07,,,15.47395149,0,,,,,,,,
46.08,,,12.8383105,0,,,,,,,,
46.09,,,10.36382583,0,,,,,,,,
46.1,,,8.233379962,0,,,,,,,,
46.11,,,6.310625941,0,,,,,,,,
46.12,,,5.29638244,0,,,,,,,,
46.13,,,6.343797447,0,,,,,,,,
46.14,,,0,0,,,,,,,,
46.15,,,0,0,,,,,,,,
46.16,,,0,0,,,,,,,,
46.17,,,0,0,,,,,,,,
46.18,,,0,0,,,,,,,,
46.19,,,0,0,,,,,,,,
46.2,,,0,0,,,,,,,,
46.21,,,0,0,,,,,,,,
46.22,,,0,0,,,,,,,,
46.23,,,0,8.220071866,,,,,,,,
46.24,,,0,8.617019222,,,,,,,,
46.25,,,0,10.00711261,,,,,,,,
46.26,,,0,11.29868812,,,,,,,,
46.27,,,0,12.76335839,,,,,,,,
46.28,,,0,14.57135,,,,,,,,
46.29,,,0,16.31848322,,,,,,,,
46.3,,,0,18.145517,,,,,,,,
46.31,,,0,20.19630429,,,,,,,,
46.32,,,0,22.29085041,,,,,,,,
46.33,,,0,23.92598242,,,,,,,,
46.34,,,0,25.16414241,,,,,,,,
46.35,,,0,26.43345507,,,,,,,,
46.36,,,0,27.68307238,,,,,,,,
46.37,,,0,28.66157135,,,,,,,,
46.38,,,0,29.41077735,,,,,,,,
46.39,,,0,30.11283464,,,,,,,,
46.4,,,0,30.49754673,,,,,,,,
46.41,,,0,30.08048899,,,,,,,,
46.42,,,0,29.05410245,,,,,,,,
46.43,,,0,27.57905137,,,,,,,,
46.44,,,0,25.48802637,,,,,,,,
46.45,,,0,22.67073542,,,,,,,,
46.46,,,0,19.10006172,,,,,,,,
46.47,,,0,15.38031725,,,,,,,,
46.48,,,0,12.15918994,,,,,,,,
46.49,,,0,10.00407635,,,,,,,,
46.5,,,0,8.514166443,,,,,,,,
46.51,,,0,6.962339379,,,,,,,,
46.52,,,0,5.929741102,,,,,,,,
46.53,,,0,6.73065006,,,,,,,,
46.54,,,0,0,,,,,,,,
46.55,,,0,0,,,,,,,,
46.56,,,0,0,,,,,,,,
46.57,,,0,0,,,,,,,,
46.58,,,0,0,,,,,,,,
46.59,,,0,0,,,,,,,,
46.6,,,0,0,,,,,,,,
46.61,,,0,0,,,,,,,,
46.62,,,0,0,,,,,,,,
46.63,,,0,0,,,,,,,,
46.64,,,11.62796785,0,,,,,,,,
46.65,,,11.38500818,0,,,,,,,,
46.66,,,12.56209108,0,,,,,,,,
46.67,,,14.25370072,0,,,,,,,,
46.68,,,16.0265931,0,,,,,,,,
46.69,,,18.44362268,0,,,,,,,,
46.7,,,22.49045985,0,,,,,,,,
46.71,,,27.27058034,0,,,,,,,,
46.72,,,30.62568099,0,,,,,,,,
46.73,,,33.16131293,0,,,,,,,,
46.74,,,35.70363996,0,,,,,,,,
46.75,,,36.55313102,0,,,,,,,,
46.76,,,35.64378682,0,,,,,,,,
46.77,,,34.90216561,0,,,,,,,,
46.78,,,35.14540228,0,,,,,,,,
46.79,,,34.92249312,0,,,,,,,,
46.8,,,33.3998079,0,,,,,,,,
46.81,,,30.7602605,0,,,,,,,,
46.82,,,28.06919447,0,,,,,,,,
46.83,,,26.40378702,0,,,,,,,,
46.84,,,24.07045238,0,,,,,,,,
46.85,,,20.15084479,0,,,,,,,,
46.86,,,15.77794814,0,,,,,,,,
46.87,,,12.35745275,0,,,,,,,,
46.88,,,9.986309841,0,,,,,,,,
46.89,,,8.022031997,0,,,,,,,,
46.9,,,6.233923531,0,,,,,,,,
46.91,,,5.160733955,0,,,,,,,,
46.92,,,6.231009494,0,,,,,,,,
46.93,,,0,0,,,,,,,,
46.94,,,0,0,,,,,,,,
46.95,,,0,0,,,,,,,,
46.96,,,0,0,,,,,,,,
46.97,,,0,0,,,,,,,,
46.98,,,0,0,,,,,,,,
46.99,,,0,0,,,,,,,,
47,,,0,0,,,,,,,,
47.01,,,0,0,,,,,,,,
47.02,,,0,0,,,,,,,,
47.03,,,0,0,,,,,,,,
47.04,,,0,10.58687141,,,,,,,,
47.05,,,0,10.39924285,,,,,,,,
47.06,,,0,12.17265633,,,,,,,,
47.07,,,0,14.84206949,,,,,,,,
47.08,,,0,17.69119772,,,,,,,,
47.09,,,0,20.12641957,,,,,,,,
47.1,,,0,22.4073577,,,,,,,,
47.11,,,0,25.06014343,,,,,,,,
47.12,,,0,27.51506449,,,,,,,,
47.13,,,0,29.44173639,,,,,,,,
47.14,,,0,31.25394376,,,,,,,,
47.15,,,0,32.71448801,,,,,,,,
47.16,,,0,33.75418669,,,,,,,,
47.17,,,0,34.51222446,,,,,,,,
47.18,,,0,35.25327887,,,,,,,,
47.19,,,0,35.30501414,,,,,,,,
47.2,,,0,34.55485107,,,,,,,,
47.21,,,0,33.41453334,,,,,,,,
47.22,,,0,31.76362617,,,,,,,,
47.23,,,0,29.32758526,,,,,,,,
47.24,,,0,26.09391425,,,,,,,,
47.25,,,0,22.40840989,,,,,,,,
47.26,,,0,18.70900997,,,,,,,,
47.27,,,0,14.96215667,,,,,,,,
47.28,,,0,11.72637009,,,,,,,,
47.29,,,0,9.400402657,,,,,,,,
47.3,,,0,7.616132392,,,,,,,,
47.31,,,0,6.211508256,,,,,,,,
47.32,,,0,5.420217438,,,,,,,,
47.33,,,0,6.286290125,,,,,,,,
47.34,,,0,0,,,,,,,,
47.35,,,0,0,,,,,,,,
47.36,,,0,0,,,,,,,,
47.37,,,0,0,,,,,,,,
47.38,,,0,0,,,,,,,,
47.39,,,0,0,,,,,,,,
47.4,,,0,0,,,,,,,,
47.41,,,0,0,,,,,,,,
47.42,,,0,0,,,,,,,,
47.43,,,0,0,,,,,,,,
47.44,,,0,0,,,,,,,,
47.45,,,14.0240341,0,,,,,,,,
47.46,,,13.89411144,0,,,,,,,,
47.47,,,14.59743968,0,,,,,,,,
47.48,,,15.54735027,0,,,,,,,,
47.49,,,17.0684781,0,,,,,,,,
47.5,,,19.79369026,0,,,,,,,,
47.51,,,23.51343266,0,,,,,,,,
47.52,,,27.10296359,0,,,,,,,,
47.53,,,30.56643027,0,,,,,,,,
47.54,,,34.31173996,0,,,,,,,,
47.55,,,36.22017044,0,,,,,,,,
47.56,,,35.93581439,0,,,,,,,,
47.57,,,35.5526702,0,,,,,,,,
47.58,,,36.48265987,0,,,,,,,,
47.59,,,36.95767703,0,,,,,,,,
47.6,,,35.63838735,0,,,,,,,,
47.61,,,32.81917816,0,,,,,,,,
47.62,,,30.25428143,0,,,,,,,,
47.63,,,29.41208931,0,,,,,,,,
47.64,,,27.52200817,0,,,,,,,,
47.65,,,23.59812411,0,,,,,,,,
47.66,,,19.25758022,0,,,,,,,,
47.67,,,15.51942057,0,,,,,,,,
47.68,,,12.33212249,0,,,,,,,,
47.69,,,9.871237837,0,,,,,,,,
47.7,,,8.216730846,0,,,,,,,,
47.71,,,7.525340281,0,,,,,,,,
47.72,,,8.791054229,0,,,,,,,,
47.73,,,0,0,,,,,,,,
47.74,,,0,0,,,,,,,,
47.75,,,0,0,,,,,,,,
47.76,,,0,0,,,,,,,,
47.77,,,0,0,,,,,,,,
47.78,,,0,0,,,,,,,,
47.79,,,0,0,,,,,,,,
47.8,,,0,0,,,,,,,,
47.81,,,0,0,,,,,,,,
47.82,,,0,0,,,,,,,,
47.83,,,0,0,,,,,,,,
47.84,,,0,0,,,,,,,,
47.85,,,0,0,,,,,,,,
47.86,,,0,10.35236407,,,,,,,,
47.87,,,0,10.25299644,,,,,,,,
47.88,,,0,12.11479992,,,,,,,,
47.89,,,0,14.42082037,,,,,,,,
47.9,,,0,16.73044583,,,,,,,,
47.91,,,0,19.34029808,,,,,,,,
47.92,,,0,22.25225941,,,,,,,,
47.93,,,0,24.86328343,,,,,,,,
47.94,,,0,27.21373011,,,,,,,,
47.95,,,0,29.24992224,,,,,,,,
47.96,,,0,30.58213148,,,,,,,,
47.97,,,0,31.24405215,,,,,,,,
47.98,,,0,32.00872189,,,,,,,,
47.99,,,0,33.05217671,,,,,,,,
48,,,0,33.4949047,,,,,,,,
48.01,,,0,33.42129548,,,,,,,,
48.02,,,0,33.28605943,,,,,,,,
48.03,,,0,32.54397444,,,,,,,,
48.04,,,0,30.85021565,,,,,,,,
48.05,,,0,28.29140177,,,,,,,,
48.06,,,0,25.49452656,,,,,,,,
48.07,,,0,22.22223989,,,,,,,,
48.08,,,0,18.12627818,,,,,,,,
48.09,,,0,14.17175423,,,,,,,,
48.1,,,0,11.24583245,,,,,,,,
48.11,,,0,9.193689279,,,,,,,,
48.12,,,0,7.532857894,,,,,,,,
48.13,,,0,6.042001613,,,,,,,,
48.14,,,0,5.230379921,,,,,,,,
48.15,,,0,6.023695636,,,,,,,,
48.16,,,0,0,,,,,,,,
48.17,,,0,0,,,,,,,,
48.18,,,0,0,,,,,,,,
48.19,,,0,0,,,,,,,,
48.2,,,0,0,,,,,,,,
48.21,,,0,0,,,,,,,,
48.22,,,0,0,,,,,,,,
48.23,,,0,0,,,,,,,,
48.24,,,0,0,,,,,,,,
48.25,,,0,0,,,,,,,,
48.26,,,9.738768622,0,,,,,,,,
48.27,,,9.914789408,0,,,,,,,,
48.28,,,11.24161119,0,,,,,,,,
48.29,,,12.82051746,0,,,,,,,,
48.3,,,14.39851168,0,,,,,,,,
48.31,,,15.98621598,0,,,,,,,,
48.32,,,17.91938749,0,,,,,,,,
48.33,,,20.54600853,0,,,,,,,,
48.34,,,23.33687368,0,,,,,,,,
48.35,,,25.77071587,0,,,,,,,,
48.36,,,28.74196591,0,,,,,,,,
48.37,,,31.44736138,0,,,,,,,,
48.38,,,32.11896867,0,,,,,,,,
48.39,,,31.08907935,0,,,,,,,,
48.4,,,30.6386321,0,,,,,,,,
48.41,,,31.16584168,0,,,,,,,,
48.42,,,31.05624123,0,,,,,,,,
48.43,,,29.41988354,0,,,,,,,,
48.44,,,27.03885295,0,,,,,,,,
48.45,,,25.06448363,0,,,,,,,,
48.46,,,23.60003837,0,,,,,,,,
48.47,,,21.15544532,0,,,,,,,,
48.48,,,17.5018009,0,,,,,,,,
48.49,,,14.02237588,0,,,,,,,,
48.5,,,11.55197931,0,,,,,,,,
48.51,,,9.566285932,0,,,,,,,,
48.52,,,7.702344408,0,,,,,,,,
48.53,,,6.796955673,0,,,,,,,,
48.54,,,7.989640022,0,,,,,,,,
48.55,,,0,0,,,,,,,,
48.56,,,0,0,,,,,,,,
48.57,,,0,0,,,,,,,,
48.58,,,0,0,,,,,,,,
48.59,,,0,0,,,,,,,,
48.6,,,0,0,,,,,,,,
48.61,,,0,0,,,,,,,,
48.62,,,0,0,,,,,,,,
48.63,,,0,0,,,,,,,,
48.64,,,0,0,,,,,,,,
48.65,,,0,0,,,,,,,,
48.66,,,0,11.46388707,,,,,,,,
48.67,,,0,11.67466949,,,,,,,,
48.68,,,0,13.92364229,,,,,,,,
48.69,,,0,16.36198415,,,,,,,,
48.7,,,0,18.27077218,,,,,,,,
48.71,,,0,20.10747556,,,,,,,,
48.72,,,0,22.45142686,,,,,,,,
48.73,,,0,24.94175959,,,,,,,,
48.74,,,0,27.15367625,,,,,,,,
48.75,,,0,28.63002933,,,,,,,,
48.76,,,0,29.83859717,,,,,,,,
48.77,,,0,31.19656684,,,,,,,,
48.78,,,0,32.43302052,,,,,,,,
48.79,,,0,32.84569481,,,,,,,,
48.8,,,0,33.03112438,,,,,,,,
48.81,,,0,33.40917827,,,,,,,,
48.82,,,0,33.33668262,,,,,,,,
48.83,,,0,32.6835158,,,,,,,,
48.84,,,0,31.63616252,,,,,,,,
48.85,,,0,29.55606202,,,,,,,,
48.86,,,0,26.42403072,,,,,,,,
48.87,,,0,23.13630635,,,,,,,,
48.88,,,0,19.93896639,,,,,,,,
48.89,,,0,16.21445803,,,,,,,,
48.9,,,0,12.50445461,,,,,,,,
48.91,,,0,10.0315413,,,,,,,,
48.92,,,0,8.471287512,,,,,,,,
48.93,,,0,7.133070369,,,,,,,,
48.94,,,0,5.689345337,,,,,,,,
48.95,,,0,4.731081771,,,,,,,,
48.96,,,0,5.359653647,,,,,,,,
48.97,,,0,0,,,,,,,,
48.98,,,0,0,,,,,,,,
48.99,,,0,0,,,,,,,,
49,,,0,0,,,,,,,,
49.01,,,0,0,,,,,,,,
49.02,,,0,0,,,,,,,,
49.03,,,0,0,,,,,,,,
49.04,,,0,0,,,,,,,,
49.05,,,0,0,,,,,,,,
49.06,,,8.895732979,0,,,,,,,,
49.07,,,8.635776711,0,,,,,,,,
49.08,,,9.850827997,0,,,,,,,,
49.09,,,11.72762783,0,,,,,,,,
49.1,,,13.81504076,0,,,,,,,,
49.11,,,15.99532157,0,,,,,,,,
49.12,,,18.53795737,0,,,,,,,,
49.13,,,21.15204648,0,,,,,,,,
49.14,,,23.43285388,0,,,,,,,,
49.15,,,25.71078264,0,,,,,,,,
49.16,,,28.70835225,0,,,,,,,,
49.17,,,31.44127318,0,,,,,,,,
49.18,,,32.11408949,0,,,,,,,,
49.19,,,31.28887367,0,,,,,,,,
49.2,,,30.9237479,0,,,,,,,,
49.21,,,30.86042463,0,,,,,,,,
49.22,,,29.96972003,0,,,,,,,,
49.23,,,28.99963418,0,,,,,,,,
49.24,,,27.88139175,0,,,,,,,,
49.25,,,26.95971979,0,,,,,,,,
49.26,,,26.61403279,0,,,,,,,,
49.27,,,24.42056698,0,,,,,,,,
49.28,,,20.82421789,0,,,,,,,,
49.29,,,17.82927569,0,,,,,,,,
49.3,,,15.22340875,0,,,,,,,,
49.31,,,12.55297293,0,,,,,,,,
49.32,,,9.908374417,0,,,,,,,,
49.33,,,7.56668841,0,,,,,,,,
49.34,,,6.38354922,0,,,,,,,,
49.35,,,7.656017925,0,,,,,,,,
49.36,,,0,0,,,,,,,,
49.37,,,0,0,,,,,,,,
49.38,,,0,0,,,,,,,,
49.39,,,0,0,,,,,,,,
49.4,,,0,0,,,,,,,,
49.41,,,0,0,,,,,,,,
49.42,,,0,0,,,,,,,,
49.43,,,0,0,,,,,,,,
49.44,,,0,0,,,,,,,,
49.45,,,0,0,,,,,,,,
49.46,,,0,9.63364973,,,,,,,,
49.47,,,0,9.541838631,,,,,,,,
49.48,,,0,10.48337477,,,,,,,,
49.49,,,0,11.83377871,,,,,,,,
49.5,,,0,13.51526824,,,,,,,,
49.51,,,0,15.45948057,,,,,,,,
49.52,,,0,17.71994007,,,,,,,,
49.53,,,0,19.97977758,,,,,,,,
49.54,,,0,22.04142392,,,,,,,,
49.55,,,0,23.91216226,,,,,,,,
49.56,,,0,25.43545029,,,,,,,,
49.57,,,0,26.36642612,,,,,,,,
49.58,,,0,26.90633368,,,,,,,,
49.59,,,0,27.35337468,,,,,,,,
49.6,,,0,27.65726678,,,,,,,,
49.61,,,0,27.77678293,,,,,,,,
49.62,,,0,27.96666911,,,,,,,,
49.63,,,0,28.09603033,,,,,,,,
49.64,,,0,27.78084698,,,,,,,,
49.65,,,0,26.97526562,,,,,,,,
49.66,,,0,25.53198723,,,,,,,,
49.67,,,0,23.28414235,,,,,,,,
49.68,,,0,20.54262909,,,,,,,,
49.69,,,0,17.73654713,,,,,,,,
49.7,,,0,14.6196795,,,,,,,,
49.71,,,0,11.58245363,,,,,,,,
49.72,,,0,9.524910143,,,,,,,,
49.73,,,0,8.08199016,,,,,,,,
49.74,,,0,6.765358743,,,,,,,,
49.75,,,0,5.92144163,,,,,,,,
49.76,,,0,6.706300939,,,,,,,,
49.77,,,0,0,,,,,,,,
49.78,,,0,0,,,,,,,,
49.79,,,0,0,,,,,,,,
49.8,,,0,0,,,,,,,,
49.81,,,0,0,,,,,,,,
49.82,,,0,0,,,,,,,,
49.83,,,0,0,,,,,,,,
49.84,,,0,0,,,,,,,,
49.85,,,0,0,,,,,,,,
49.86,,,10.24581434,0,,,,,,,,
49.87,,,10.11738927,0,,,,,,,,
49.88,,,11.50647731,0,,,,,,,,
49.89,,,13.62968217,0,,,,,,,,
49.9,,,16.13118321,0,,,,,,,,
49.91,,,18.50802777,0,,,,,,,,
49.92,,,20.6954664,0,,,,,,,,
49.93,,,23.39852356,0,,,,,,,,
49.94,,,27.19833356,0,,,,,,,,
49.95,,,31.31380974,0,,,,,,,,
49.96,,,33.5191328,0,,,,,,,,
49.97,,,34.05608175,0,,,,,,,,
49.98,,,34.96443802,0,,,,,,,,
49.99,,,36.60784387,0,,,,,,,,
50,,,37.3442686,0,,,,,,,,
50.01,,,36.53395236,0,,,,,,,,
50.02,,,34.33448187,0,,,,,,,,
50.03,,,32.41885216,0,,,,,,,,
50.04,,,32.22147349,0,,,,,,,,
50.05,,,31.20533238,0,,,,,,,,
50.06,,,27.88201094,0,,,,,,,,
50.07,,,23.62651353,0,,,,,,,,
50.08,,,19.96229442,0,,,,,,,,
50.09,,,16.48889098,0,,,,,,,,
50.1,,,13.28747307,0,,,,,,,,
50.11,,,10.81708959,0,,,,,,,,
50.12,,,8.890128261,0,,,,,,,,
50.13,,,7.870867624,0,,,,,,,,
50.14,,,9.093314098,0,,,,,,,,
50.15,,,0,0,,,,,,,,
50.16,,,0,0,,,,,,,,
50.17,,,0,0,,,,,,,,
50.18,,,0,0,,,,,,,,
50.19,,,0,0,,,,,,,,
50.2,,,0,0,,,,,,,,
50.21,,,0,0,,,,,,,,
50.22,,,0,0,,,,,,,,
50.23,,,0,0,,,,,,,,
50.24,,,0,0,,,,,,,,
50.25,,,0,0,,,,,,,,
50.26,,,0,11.5053107,,,,,,,,
50.27,,,0,12.09562005,,,,,,,,
50.28,,,0,12.57253914,,,,,,,,
50.29,,,0,12.52965924,,,,,,,,
50.3,,,0,12.92607112,,,,,,,,
50.31,,,0,14.07454457,,,,,,,,
50.32,,,0,15.81124192,,,,,,,,
50.33,,,0,18.25442147,,,,,,,,
50.34,,,0,21.80991552,,,,,,,,
50.35,,,0,25.57625584,,,,,,,,
50.36,,,0,27.46266331,,,,,,,,
50.37,,,0,28.40005595,,,,,,,,
50.38,,,0,30.40489896,,,,,,,,
50.39,,,0,31.66380527,,,,,,,,
50.4,,,0,30.91725186,,,,,,,,
50.41,,,0,29.34121005,,,,,,,,
50.42,,,0,28.58337096,,,,,,,,
50.43,,,0,28.07480584,,,,,,,,
50.44,,,0,27.40468642,,,,,,,,
50.45,,,0,26.41183008,,,,,,,,
50.46,,,0,24.72993722,,,,,,,,
50.47,,,0,22.29827829,,,,,,,,
50.48,,,0,19.40826775,,,,,,,,
50.49,,,0,16.22219589,,,,,,,,
50.5,,,0,13.0098675,,,,,,,,
50.51,,,0,10.30574952,,,,,,,,
50.52,,,0,8.347614902,,,,,,,,
50.53,,,0,6.8285314,,,,,,,,
50.54,,,0,6.089996469,,,,,,,,
50.55,,,0,7.130704612,,,,,,,,
50.56,,,0,0,,,,,,,,
50.57,,,0,0,,,,,,,,
50.58,,,0,0,,,,,,,,
50.59,,,0,0,,,,,,,,
50.6,,,0,0,,,,,,,,
50.61,,,0,0,,,,,,,,
50.62,,,0,0,,,,,,,,
50.63,,,0,0,,,,,,,,
50.64,,,0,0,,,,,,,,
50.65,,,0,0,,,,,,,,
50.66,,,0,0,,,,,,,,
50.67,,,0,0,,,,,,,,
50.68,,,11.23098266,0,,,,,,,,
50.69,,,11.86220357,0,,,,,,,,
50.7,,,13.27643533,0,,,,,,,,
50.71,,,14.38395094,0,,,,,,,,
50.72,,,15.45089215,0,,,,,,,,
50.73,,,16.8261304,0,,,,,,,,
50.74,,,18.44817732,0,,,,,,,,
50.75,,,20.33615935,0,,,,,,,,
50.76,,,22.056727,0,,,,,,,,
50.77,,,23.21373067,0,,,,,,,,
50.78,,,24.11134939,0,,,,,,,,
50.79,,,24.96020866,0,,,,,,,,
50.8,,,25.53194689,0,,,,,,,,
50.81,,,25.96533724,0,,,,,,,,
50.82,,,26.41848415,0,,,,,,,,
50.83,,,26.75535612,0,,,,,,,,
50.84,,,26.46776929,0,,,,,,,,
50.85,,,25.37166274,0,,,,,,,,
50.86,,,23.9596319,0,,,,,,,,
50.87,,,22.04389024,0,,,,,,,,
50.88,,,19.61215992,0,,,,,,,,
50.89,,,17.13909132,0,,,,,,,,
50.9,,,14.81852487,0,,,,,,,,
50.91,,,12.1407392,0,,,,,,,,
50.92,,,9.172200478,0,,,,,,,,
50.93,,,6.872802787,0,,,,,,,,
50.94,,,6.020626631,0,,,,,,,,
50.95,,,7.417966883,0,,,,,,,,
50.96,,,0,0,,,,,,,,
50.97,,,0,0,,,,,,,,
50.98,,,0,0,,,,,,,,
50.99,,,0,0,,,,,,,,
51,,,0,0,,,,,,,,
51.01,,,0,0,,,,,,,,
51.02,,,0,0,,,,,,,,
51.03,,,0,0,,,,,,,,
51.04,,,0,0,,,,,,,,
51.05,,,0,0,,,,,,,,
51.06,,,0,0,,,,,,,,
51.07,,,0,0,,,,,,,,
51.08,,,0,9.250121437,,,,,,,,
51.09,,,0,9.025793743,,,,,,,,
51.1,,,0,11.07772237,,,,,,,,
51.11,,,0,13.67991949,,,,,,,,
51.12,,,0,16.21281258,,,,,,,,
51.13,,,0,18.69324444,,,,,,,,
51.14,,,0,21.14466975,,,,,,,,
