
Model Outputs
100
,,Hoang Trung Hieu lower pig:LAbsAnkleAngle,,,Hoang Trung Hieu lower pig:LAnkleAngles,,,Hoang Trung Hieu lower pig:LAnkleForce,,,Hoang Trung Hieu lower pig:LAnkleMoment,,,Hoang Trung Hieu lower pig:LAnklePower,,,Hoang Trung Hieu lower pig:LFE,,,,,,,,,Hoang Trung Hieu lower pig:LFO,,,,,,,,,Hoang Trung Hieu lower pig:LFootProgressAngles,,,Hoang Trung Hieu lower pig:LHipAngles,,,Hoang Trung Hieu lower pig:LHipForce,,,Hoang Trung Hieu lower pig:LHipMoment,,,Hoang Trung Hieu lower pig:LHipPower,,,Hoang Trung Hieu lower pig:LKneeAngles,,,Hoang Trung Hieu lower pig:LKneeForce,,,Hoang Trung Hieu lower pig:LKneeMoment,,,Hoang Trung Hieu lower pig:LKneePower,,,Hoang Trung Hieu lower pig:LPelvisAngles,,,Hoang Trung Hieu lower pig:LTI,,,,,,,,,Hoang Trung Hieu lower pig:LTO,,,,,,,,,Hoang Trung Hieu lower pig:PEL,,,,,,,,,Hoang Trung Hieu lower pig:RAbsAnkleAngle,,,Hoang Trung Hieu lower pig:RAnkleAngles,,,Hoang Trung Hieu lower pig:RAnkleForce,,,Hoang Trung Hieu lower pig:RAnkleMoment,,,Hoang Trung Hieu lower pig:RAnklePower,,,Hoang Trung Hieu lower pig:RFE,,,,,,,,,Hoang Trung Hieu lower pig:RFO,,,,,,,,,Hoang Trung Hieu lower pig:RFootProgressAngles,,,Hoang Trung Hieu lower pig:RHipAngles,,,Hoang Trung Hieu lower pig:RHipForce,,,Hoang Trung Hieu lower pig:RHipMoment,,,Hoang Trung Hieu lower pig:RHipPower,,,Hoang Trung Hieu lower pig:RKneeAngles,,,Hoang Trung Hieu lower pig:RKneeForce,,,Hoang Trung Hieu lower pig:RKneeMoment,,,Hoang Trung Hieu lower pig:RKneePower,,,Hoang Trung Hieu lower pig:RPelvisAngles,,,Hoang Trung Hieu lower pig:RTI,,,,,,,,,Hoang Trung Hieu lower pig:RTO,,,,,,,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ
482,0,-31.7725,0,0,-31.9719,0.430499,6.05649,-0.153194,0.0436305,-0.261763,-30.1768,8.74514e-15,6.1757,0,0,0.090908,1.45609,22.5078,-2.3709,1031.86,647.92,520.171,413.341,413.341,413.341,24.2544,-18.0028,32.6591,792.522,667.436,107.169,167.19,167.19,167.19,-11.0108,30.6857,-27.8522,0.00631956,-9.78847,-1.65331,0.583343,-0.156933,0.693009,-99.5528,-127.669,1.01958,0,0,-0.0479008,15.6683,8.05853,-46.4671,-0.243208,-0.0686216,0.601775,-115.02,60.6901,6.73485,0,0,0.494838,23.1168,-7.88943,3.71611,9.86806,38.5393,45.1571,787.452,608.609,211.302,371.829,371.829,371.829,24.2545,-18.0028,32.6591,801.933,693.473,58.8023,55.7299,55.7299,55.7299,-8.52649,22.8161,-2.06846,1189.44,571.874,911.475,126.456,126.456,126.456,2.63716,0,0,2.84013,4.80102,-21.7858,-0.265484,-0.00620845,-0.234015,-5.83086,8.74514e-15,2.8376,0,0,-0.0150664,-3.41114,-26.8585,32.817,1374.02,540.25,548.206,417.335,417.335,417.335,-12.4838,-69.6933,-6.21446,1328.15,519.81,142.566,160.562,160.562,160.562,-70.239,-1.97933,-12.9486,49.7645,12.1802,28.796,-0.160118,0.0833875,0.39435,218.94,-187.21,67.6303,0,0,0.466874,43.6356,23.1239,-17.0641,-0.495328,0.150826,0.587274,-205.633,-107.974,2.44798,0,0,-2.24431,23.1168,7.88943,-3.71611,3.99016,21.7088,8.39279,1229.27,555.887,188.803,363.772,363.771,363.771,-12.4838,-69.6933,-6.21441,1377.23,507.817,124.931,53.5206,53.5207,53.5207
483,0,-30.2602,0,0,-30.3268,0.779993,3.61214,-0.141627,0.0161032,-0.226908,-22.1153,1.74903e-15,-2.75711,0,0,0.0591692,1.89825,22.5653,-2.40841,1033.58,651.68,521.374,414.572,414.572,414.572,27.6137,-16.4469,31.5901,777.453,675.844,122.298,167.19,167.19,167.19,-8.83447,30.0111,-30.5911,-0.0140497,-9.8892,-1.79428,0.572869,-0.139594,0.599003,-107.723,-106.762,-4.67995,0,0,-0.0191295,18.0564,8.57952,-45.9703,-0.198862,-0.0601117,0.573245,-97.2642,47.0876,-1.9372,0,0,0.467947,23.1697,-7.55129,3.80096,10.7113,40.857,44.8696,776.759,612.003,223.56,371.252,371.252,371.252,27.6137,-16.447,31.5901,784.821,704.205,74.8941,55.7299,55.7299,55.7299,-8.21149,22.877,-2.21703,1191.71,572.376,913.262,126.456,126.456,126.456,1.63713,0,0,1.74123,4.47918,-19.9099,-0.233244,-0.0297717,-0.306898,0.0748308,-1.33363e-14,6.97388,0,0,-0.0265493,-2.63789,-26.1666,31.1658,1370.74,541.833,547.963,416.639,416.639,416.639,-10.8181,-73.6511,-6.50567,1359,528.204,134.901,160.562,160.562,160.562,-74.0531,-1.2355,-11.7043,49.005,12.2294,27.49,-0.302135,0.0953699,0.481292,343.041,-235.061,61.2079,0,0,0.695802,38.4288,19.9216,-18.2884,-0.663827,0.149857,0.581328,-284.167,-107.845,6.96008,0,0,-2.84937,23.1697,7.55129,-3.80096,4.12879,16.7691,7.78195,1256.55,561.784,174.808,366.744,366.744,366.744,-10.8181,-73.651,-6.5057,1409.39,517.347,120.502,53.5207,53.5207,53.5207
484,0,-28.3373,0,0,-28.3447,1.11558,1.25235,-0.129805,-0.0140409,-0.182479,-13.684,1.74903e-15,-12.0447,0,0,0.00564003,2.23504,22.552,-2.84299,1036.12,655.272,521.485,415.45,415.45,415.45,30.8965,-15.0468,30.217,763.149,683.96,138.301,167.19,167.19,167.19,-6.92721,29.0672,-33.3234,-0.032868,-9.90123,-1.49754,0.59818,-0.106621,0.479074,-137.712,-77.4875,-10.1764,0,0,2.97895e-05,20.7051,9.20564,-45.6798,-0.127429,-0.0607226,0.536995,-74.3693,32.0227,-10.6935,0,0,0.376407,23.1348,-7.15175,3.85667,11.5874,43.4042,44.4316,766.155,615.213,236.253,370.768,370.768,370.768,30.8965,-15.0468,30.217,768.765,714.576,92.0736,55.7299,55.7299,55.7299,-7.82807,22.8551,-2.35552,1194.12,572.894,913.758,126.456,126.456,126.456,0.23364,0,0,0.24526,4.11083,-17.7064,-0.195235,-0.0570017,-0.397094,5.13051,2.18629e-15,12.0484,0,0,-0.0392216,-1.90558,-25.399,29.4492,1367.27,543.102,546.184,416.015,416.015,416.015,-9.13971,-76.8764,-6.75757,1387.93,536.855,128.14,160.562,160.562,160.562,-77.1431,-0.385757,-10.523,48.0981,12.1691,26.1772,-0.473342,0.138392,0.584627,495.037,-295.375,53.1915,0,0,1.00936,33.5192,17.0115,-19.3507,-0.868899,0.150309,0.566068,-376.028,-101.445,12.3796,0,0,-3.42414,23.1348,7.15175,-3.85667,4.39004,12.1716,6.75309,1282.83,568.02,162.775,369.386,369.386,369.386,-9.13971,-76.8764,-6.75754,1439.23,527.081,116.431,53.5207,53.5207,53.5206
485,0,-26.3367,0,0,-26.3394,1.40519,-0.787855,-0.121865,-0.040284,-0.138668,-6.55966,0,-20.0353,0,0,-0.0349635,2.47169,22.4943,-3.69606,1039.34,658.71,520.483,415.998,415.998,415.998,33.796,-13.6433,28.6314,749.709,691.506,154.627,167.19,167.19,167.19,-5.19268,27.9495,-35.7266,-0.077016,-9.8497,-0.765171,0.649475,-0.0662916,0.352329,-181.428,-44.0086,-15.0231,0,0,0.00886539,23.5406,9.96485,-45.6261,-0.0459462,-0.0676542,0.507585,-50.3783,18.9577,-18.131,0,0,0.252252,23.0126,-6.70855,3.90276,12.5185,46.1279,43.8627,755.878,618.523,249.313,370.333,370.333,370.333,33.796,-13.6433,28.6314,753.803,724.048,109.57,55.7299,55.7299,55.7299,-7.39738,22.7487,-2.49868,1196.68,573.392,912.93,126.456,126.456,126.456,-1.53188,0,0,-1.5888,3.73178,-15.3805,-0.153499,-0.0850202,-0.499797,8.66659,-9.61966e-15,17.3907,0,0,-0.0488602,-1.24465,-24.5849,27.7658,1363.78,544.04,542.965,415.452,415.452,415.452,-7.53183,-79.302,-7.10785,1414.12,545.561,121.997,160.562,160.562,160.562,-79.4483,0.603677,-9.52779,47.0729,12.0217,24.9487,-0.661667,0.214372,0.693559,663.848,-366.362,43.8088,0,0,1.388,28.9314,14.5652,-20.3423,-1.0977,0.150418,0.546195,-476.889,-88.299,17.9662,0,0,-3.87256,23.0126,6.70855,-3.90276,4.83404,8.01562,5.37354,1307.2,574.63,152.655,371.573,371.573,371.573,-7.53181,-79.302,-7.10783,1466.01,536.702,112.332,53.5207,53.5207,53.5206
486,0,-24.5337,0,0,-24.5555,1.6253,-2.33743,-0.122955,-0.0573249,-0.105847,-2.16737,2.62354e-15,-25.2866,0,0,-0.0427159,2.6218,22.4066,-4.95389,1043.14,662.014,518.309,416.276,416.276,416.276,36.0622,-12.0954,26.8835,737.202,698.328,170.748,167.19,167.19,167.19,-3.53558,26.7024,-37.5311,-0.159938,-9.76173,0.364821,0.718469,-0.0237818,0.243308,-231.767,-9.84382,-18.7002,0,0,0.00807155,26.5191,10.8852,-45.7518,0.028528,-0.0788038,0.500401,-29.2093,10.0011,-23.0709,0,0,0.132567,22.8065,-6.24031,3.9611,13.508,48.9935,43.1396,746.161,622.176,262.676,369.867,369.867,369.867,36.0622,-12.0955,26.8835,739.927,732.278,126.638,55.7299,55.7299,55.7299,-6.94189,22.5591,-2.66296,1199.38,573.831,910.766,126.456,126.456,126.456,-3.5365,0,0,-3.63236,3.3811,-13.1805,-0.111022,-0.111451,-0.605163,10.2535,3.49806e-15,22.1491,0,0,-0.0506635,-0.669493,-23.7575,26.1942,1360.41,544.675,538.442,414.915,414.915,414.915,-6.0784,-80.9282,-7.70085,1436.73,554.119,116.176,160.562,160.562,160.562,-80.9716,1.75874,-8.84131,45.9627,11.8196,23.8749,-0.844178,0.317815,0.7962,830.68,-443.709,32.7662,0,0,1.77832,24.7402,12.69,-21.314,-1.32691,0.14825,0.526338,-578.417,-69.3922,22.7986,0,0,-4.06221,22.8065,6.24031,-3.9611,5.49506,4.40809,3.7543,1328.7,581.646,144.243,373.196,373.196,373.196,-6.07837,-80.9282,-7.70087,1488.96,545.893,107.877,53.5207,53.5207,53.5206
487,0,-23.0898,0,0,-23.1306,1.76344,-3.30827,-0.137066,-0.0621062,-0.0905782,-1.2826,-5.24708e-15,-26.7663,0,0,-0.021486,2.70624,22.2901,-6.56793,1047.48,665.207,514.868,416.376,416.376,416.376,37.5344,-10.307,24.9936,725.689,704.39,186.282,167.19,167.19,167.19,-1.88255,25.3322,-38.5624,-0.281229,-9.66447,1.82056,0.797987,0.0171185,0.175135,-284.156,22.3984,-20.5455,0,0,0.000723002,29.6325,11.987,-45.9268,0.083462,-0.0932298,0.526503,-13.4078,5.62919,-24.6497,0,0,0.044694,22.5224,-5.76548,4.05405,14.5384,51.9899,42.212,737.23,626.337,276.307,369.29,369.29,369.29,37.5344,-10.307,24.9936,727.121,739.13,142.728,55.7299,55.7299,55.7299,-6.48401,22.2899,-2.86525,1202.19,574.175,907.277,126.456,126.456,126.456,-5.57608,0,0,-5.68799,3.09657,-11.3654,-0.0725151,-0.135061,-0.700089,9.70352,-5.68434e-15,25.5442,0,0,-0.0421166,-0.178075,-22.9521,24.7874,1357.29,545.086,532.78,414.358,414.358,414.358,-4.86927,-81.8304,-8.6462,1454.96,562.346,110.414,160.562,160.562,160.562,-81.785,3.07593,-8.5671,44.8026,11.6032,23.0011,-0.995518,0.438234,0.890899,973.435,-521.069,19.4935,0,0,2.1086,21.0603,11.4285,-22.2661,-1.52943,0.143439,0.510366,-669.462,-47.3314,26.0652,0,0,-3.86331,22.5224,5.76548,-4.05405,6.3737,1.45574,2.03921,1346.41,589.095,137.196,374.173,374.173,374.173,-4.86925,-81.8303,-8.64606,1507.34,554.374,102.851,53.5207,53.5206,53.5207
488,0,-22.0303,0,0,-22.0786,1.81833,-3.69355,-0.165784,-0.053241,-0.0926537,-3.91937,1.74903e-15,-23.9719,0,0,0.00869741,2.75151,22.1346,-8.45963,1052.36,668.31,510.052,416.404,416.404,416.404,38.1579,-8.24656,22.9706,715.263,709.743,201.058,167.19,167.19,167.19,-0.199034,23.8243,-38.7649,-0.427584,-9.5836,3.50299,0.875184,0.0593165,0.162795,-334.379,54.4638,-20.6698,0,0,-0.00559971,32.9059,13.2771,-45.9815,0.114574,-0.105808,0.589056,-2.97888,6.0744,-22.3945,0,0,-0.00231767,22.168,-5.3017,4.20223,15.578,55.1261,41.0291,729.304,631.078,290.191,368.544,368.544,368.544,38.1579,-8.24653,22.9706,715.414,744.637,157.605,55.7299,55.7299,55.7299,-6.04471,21.9477,-3.12117,1205.07,574.392,902.5,126.456,126.456,126.456,-7.38167,0,0,-7.49996,2.90994,-10.1617,-0.0443241,-0.155671,-0.770113,7.0523,4.37257e-16,27.1143,0,0,-0.0243267,0.24575,-22.2034,23.5732,1354.56,545.4,526.157,413.739,413.739,413.739,-3.99866,-82.1541,-9.98353,1468.14,570.112,104.531,160.562,160.562,160.562,-82.0265,4.50675,-8.77185,43.6284,11.418,22.3483,-1.08886,0.558929,0.98309,1068.59,-588.255,3.85761,0,0,2.30776,18.0245,10.7669,-23.1468,-1.67521,0.137565,0.501708,-736.858,-25.5709,27.3331,0,0,-3.20342,22.168,5.3017,-4.20223,7.43602,-0.746997,0.39039,1359.56,596.983,131.089,374.453,374.453,374.453,-3.99868,-82.1542,-9.98347,1520.52,561.95,97.1937,53.5207,53.5207,53.5207
489,0,-21.2576,0,0,-21.3006,1.79868,-3.55566,-0.207202,-0.0313046,-0.106371,-9.3792,-1.74903e-15,-17.1192,0,0,0.0278674,2.78748,21.9214,-10.5311,1057.82,671.343,503.764,416.469,416.469,416.469,37.9905,-5.95105,20.8276,706.072,714.507,215.135,167.19,167.19,167.19,1.50996,22.1634,-38.2072,-0.5757,-9.54226,5.298,0.938698,0.10928,0.213805,-379.937,90.1272,-20.0296,0,0,0.00219375,36.3868,14.7435,-45.752,0.124256,-0.110443,0.684444,3.84377,10.9971,-16.4153,0,0,-0.0178367,21.7529,-4.86516,4.42252,16.5937,58.4201,39.5707,722.611,636.388,304.319,367.618,367.618,367.618,37.9905,-5.95105,20.8276,704.918,748.976,171.359,55.7299,55.7299,55.7299,-5.6426,21.5412,-3.44321,1207.98,574.457,896.499,126.456,126.456,126.456,-8.65515,0,0,-8.78227,2.84198,-9.72099,-0.0331169,-0.173031,-0.803816,2.56766,-1.74903e-15,26.7708,0,0,0.000409075,0.627777,-21.5441,22.5594,1352.3,545.776,518.755,413.025,413.025,413.025,-3.54945,-82.0965,-11.6691,1475.77,577.344,98.4658,160.562,160.562,160.562,-81.8831,5.95908,-9.47181,42.4749,11.3113,21.9177,-1.10475,0.661041,1.08711,1098.56,-632.972,-13.119,0,0,2.33275,15.7613,10.6489,-23.8624,-1.74087,0.133402,0.504511,-769.13,-7.22433,26.5821,0,0,-2.13497,21.7529,4.86516,-4.42252,8.62052,-2.13125,-1.02918,1367.58,605.287,125.492,374.034,374.034,374.034,-3.5495,-82.0965,-11.6691,1528.04,568.536,91.0121,53.5207,53.5207,53.5206
490,0,-20.5958,0,0,-20.6257,1.72169,-3.01505,-0.25618,0.000534207,-0.122627,-16.4568,1.74903e-15,-7.23451,0,0,0.0295919,2.84455,21.6279,-12.6787,1063.91,674.323,495.954,416.665,416.665,416.665,37.1985,-3.50767,18.5902,698.338,718.875,228.741,167.19,167.19,167.19,3.21893,20.3539,-37.0732,-0.696185,-9.56028,7.09117,0.97436,0.171992,0.325788,-418.467,132.361,-20.1013,0,0,0.0408819,40.1309,16.3546,-45.1211,0.118215,-0.101497,0.801439,9.48738,19.2383,-7.53123,0,0,-0.0224453,21.2883,-4.47002,4.72646,17.5676,61.8849,37.869,717.405,642.189,318.662,366.548,366.548,366.548,37.1985,-3.50769,18.5901,695.842,752.471,184.347,55.7299,55.7299,55.7299,-5.29303,21.081,-3.8392,1210.83,574.355,889.372,126.456,126.456,126.456,-9.12141,0,0,-9.26601,2.89924,-10.0924,-0.0433288,-0.186719,-0.794485,-3.18532,4.37257e-15,24.7695,0,0,0.0315964,0.998128,-21.0027,21.7384,1350.61,546.391,510.749,412.209,412.209,412.21,-3.56533,-81.8724,-13.5905,1477.68,584.033,92.2812,160.562,160.562,160.562,-81.563,7.31914,-10.6259,41.3743,11.3272,21.6951,-1.03321,0.722659,1.21818,1055.34,-641.261,-29.2898,0,0,2.17684,14.3754,10.9901,-24.2943,-1.71211,0.131575,0.523728,-758.91,6.67695,24.1309,0,0,-0.849448,21.2883,4.47002,-4.72646,9.85073,-2.66433,-2.07258,1370.2,613.935,120.048,372.98,372.98,372.98,-3.56533,-81.8724,-13.5904,1529.71,574.164,84.5632,53.5207,53.5206,53.5206
491,0,-19.8563,0,0,-19.872,1.6109,-2.23612,-0.305125,0.0358309,-0.134045,-23.6865,-8.74514e-15,3.92573,0,0,0.0228112,2.95051,21.231,-14.8067,1070.67,677.266,486.64,417.058,417.058,417.058,36.0367,-1.01928,16.2978,692.34,723.115,242.186,167.19,167.19,167.19,4.90862,18.4336,-35.6326,-0.756959,-9.65434,8.78295,0.973939,0.244388,0.49263,-449.233,178.319,-21.1929,0,0,0.12168,44.1864,18.0592,-44.0462,0.0981292,-0.0790492,0.925075,14.7983,27.856,2.7488,0,0,-0.0311418,20.7875,-4.12805,5.11902,18.5088,65.5147,36.0139,713.967,648.359,333.147,365.399,365.399,365.399,36.0367,-1.01927,16.2978,688.464,755.582,197.056,55.7299,55.7299,55.7299,-5.00765,20.5802,-4.31174,1213.55,574.082,881.253,126.456,126.456,126.456,-8.58667,0,0,-8.75537,3.07435,-11.2226,-0.0752078,-0.195664,-0.741192,-9.36927,4.37257e-15,21.548,0,0,0.0694755,1.38595,-20.6026,21.0921,1349.54,547.411,502.307,411.313,411.313,411.313,-4.02582,-81.675,-15.6042,1473.96,590.212,86.1454,160.562,160.562,160.562,-81.2603,8.48627,-12.14,40.3559,11.502,21.6553,-0.885312,0.726197,1.38946,946.125,-602.459,-42.3317,0,0,1.87055,13.9339,11.6891,-24.3221,-1.59164,0.128051,0.565565,-705.837,17.6545,20.4583,0,0,0.375141,20.7875,4.12805,-5.11902,11.0506,-2.35626,-2.62544,1367.43,622.785,114.541,371.429,371.429,371.429,-4.02587,-81.6749,-15.6041,1525.68,578.956,78.195,53.5207,53.5207,53.5206
492,0,-18.9041,0,0,-18.9099,1.49285,-1.40524,-0.34714,0.0666051,-0.137316,-29.7966,-5.24708e-15,14.2818,0,0,0.02211,3.12783,20.7101,-16.8382,1078.14,680.187,475.929,417.682,417.682,417.682,34.8069,1.43207,13.9982,688.376,727.547,255.748,167.19,167.19,167.19,6.58379,16.4717,-34.1943,-0.725619,-9.83786,10.2999,0.936161,0.315991,0.707635,-473.138,220.63,-21.9857,0,0,0.245484,48.5823,19.7908,-42.5607,0.0613063,-0.0478993,1.04055,19.144,33.0111,12.5324,0,0,-0.0470372,20.2654,-3.84809,5.598,19.4557,69.2783,34.1378,712.593,654.75,347.64,364.244,364.244,364.244,34.8069,1.43207,13.9982,683.091,758.867,209.956,55.7299,55.7299,55.7299,-4.794,20.0536,-4.8569,1216.03,573.647,872.309,126.456,126.456,126.456,-6.98731,0,0,-7.17147,3.34939,-12.9795,-0.12391,-0.19836,-0.647617,-15.017,8.74514e-16,17.6168,0,0,0.110671,1.81425,-20.3593,20.5968,1349.09,548.963,493.589,410.378,410.378,410.378,-4.8385,-81.6408,-17.5793,1465.05,595.922,80.289,160.562,160.562,160.562,-81.1207,9.40562,-13.8809,39.4439,11.8599,21.7655,-0.681419,0.660834,1.60411,787.792,-512.599,-50.9215,0,0,1.46016,14.4551,12.6364,-23.852,-1.39507,0.115626,0.634832,-615.948,28.663,16.1294,0,0,1.28009,20.2654,3.84809,-5.598,12.1584,-1.26138,-2.62071,1359.59,631.624,108.928,369.582,369.582,369.582,-4.83848,-81.6408,-17.5793,1516.38,583.082,72.2691,53.5207,53.5207,53.5208
493,0,-17.6967,0,0,-17.6981,1.39245,-0.698098,-0.377502,0.0859721,-0.133983,-34.0089,-2.09883e-14,21.9411,0,0,0.0353311,3.39204,20.0467,-18.7185,1086.37,683.098,464.019,418.529,418.529,418.529,33.803,3.80591,11.7371,686.733,732.478,269.602,167.19,167.19,167.19,8.27326,14.5521,-33.0495,-0.569552,-10.1209,11.5997,0.867738,0.374386,0.965804,-491.812,250.654,-20.0532,0,0,0.404783,53.3229,21.4731,-40.7552,0.00167789,-0.014353,1.13535,20.8964,31.5616,19.9813,0,0,-0.0617913,19.7391,-3.6357,6.15384,20.4689,73.1195,32.385,713.569,661.198,361.955,363.137,363.137,363.137,33.803,3.80595,11.7371,680.011,762.871,223.375,55.7299,55.7299,55.7299,-4.6554,19.5182,-5.46462,1218.19,573.073,862.745,126.456,126.456,126.456,-4.40687,0,0,-4.56661,3.70007,-15.1834,-0.180195,-0.193191,-0.522239,-19.2685,-1.31177e-15,13.4763,0,0,0.146557,2.2957,-20.2782,20.2267,1349.24,551.111,484.754,409.466,409.466,409.467,-5.85353,-81.8326,-19.427,1451.64,601.178,74.9536,160.562,160.562,160.562,-81.2187,10.0851,-15.6978,38.6564,12.4084,21.989,-0.457562,0.53148,1.85617,606.944,-379.293,-55.5392,0,0,1.00343,15.9007,13.7223,-22.8441,-1.15538,0.0866166,0.731328,-501.556,42.2526,11.7469,0,0,1.7216,19.7391,3.6357,-6.15384,13.1359,0.52562,-2.05246,1347.28,640.169,103.337,367.681,367.681,367.681,-5.85358,-81.8326,-19.427,1502.56,586.698,67.0877,53.5207,53.5207,53.5206
494,0,-16.283,0,0,-16.2832,1.32835,-0.246525,-0.394355,0.0901887,-0.127932,-36.1927,-3.49806e-15,25.6246,0,0,0.0587042,3.75094,19.224,-20.4141,1095.36,686.002,451.194,419.557,419.556,419.556,33.2568,6.10292,9.54792,687.646,738.122,283.783,167.19,167.19,167.19,10.0172,12.7537,-32.4214,-0.255087,-10.5095,12.6695,0.784347,0.410994,1.26397,-508.24,262.884,-13.34,0,0,0.59149,58.3871,23.0249,-38.7465,-0.0847872,0.0167482,1.20151,19.0851,22.2991,23.7404,0,0,-0.0696673,19.2268,-3.49272,6.77014,21.6155,76.9642,30.879,717.129,667.543,375.866,362.104,362.104,362.104,33.2568,6.10294,9.54793,679.463,768.001,237.457,55.7299,55.7299,55.7299,-4.59095,18.9921,-6.11845,1219.91,572.395,852.797,126.456,126.456,126.456,-1.05668,0,0,-1.10876,4.09867,-17.6328,-0.232489,-0.17875,-0.37749,-21.579,-1.07128e-14,9.51851,0,0,0.166969,2.82997,-20.3507,19.9571,1349.86,553.834,475.953,408.642,408.642,408.643,-6.89633,-82.2406,-21.1087,1434.61,605.95,70.3443,160.562,160.562,160.562,-81.5509,10.5899,-17.4469,38.0026,13.135,22.2892,-0.250794,0.358322,2.1291,431.027,-220.822,-57.8561,0,0,0.557314,18.1698,14.8453,-21.3324,-0.912282,0.0383616,0.844903,-377.634,58.6929,7.82018,0,0,1.70897,19.2268,3.49272,-6.77014,13.9704,2.87705,-0.982471,1331.3,648.1,98.0181,365.956,365.956,365.956,-6.89637,-82.2406,-21.1087,1485.11,589.903,62.8423,53.5207,53.5207,53.5206
495,0,-14.7696,0,0,-14.7696,1.30976,-0.115536,-0.397887,0.0783453,-0.122512,-36.7416,-2.09883e-14,24.8206,0,0,0.081288,4.20484,18.2238,-21.9053,1105.18,688.883,437.803,420.698,420.698,420.698,33.3004,8.34661,7.44642,691.286,744.543,298.202,167.19,167.19,167.19,11.8498,11.1348,-32.4317,0.254304,-11.0035,13.519,0.702006,0.422362,1.59439,-525.085,255.978,-1.10415,0,0,0.801784,63.7324,24.3637,-36.6488,-0.196913,0.0429456,1.23235,14.3035,5.8921,23.163,0,0,-0.079104,18.748,-3.41681,7.42493,22.952,80.7297,29.6973,723.423,673.639,389.141,361.151,361.151,361.151,33.3004,8.34666,7.44639,681.627,774.43,252.167,55.73,55.7299,55.7299,-4.59544,18.4947,-6.79741,1221.11,571.661,842.721,126.456,126.456,126.456,2.77172,0,0,2.95208,4.51552,-20.1241,-0.270257,-0.154711,-0.230826,-21.8429,-6.77748e-15,5.9784,0,0,0.166101,3.40336,-20.5515,19.7668,1350.76,557.023,467.33,407.959,407.959,407.959,-7.80863,-82.7981,-22.6217,1414.96,610.157,66.5936,160.562,160.562,160.562,-82.0474,11.0149,-19.0131,37.4799,14.0068,22.6329,-0.100319,0.176503,2.4033,287.493,-64.1703,-59.4381,0,0,0.177882,21.1,15.9213,-19.4272,-0.709826,-0.0230669,0.954845,-260.05,75.2777,4.62872,0,0,1.38068,18.748,3.41681,-7.42493,14.6688,5.64329,0.464799,1312.57,655.11,93.2714,364.587,364.587,364.587,-7.80863,-82.7981,-22.6217,1465.07,592.721,59.5927,53.5207,53.5206,53.5206
496,0,-13.2773,0,0,-13.2775,1.33563,-0.297804,-0.389444,0.0513519,-0.118064,-36.3181,-6.99611e-15,19.7681,0,0,0.093055,4.74711,17.0252,-23.1789,1115.9,691.693,424.235,421.872,421.872,421.872,33.9485,10.5586,5.43231,697.747,751.63,312.664,167.19,167.19,167.19,13.7818,9.7253,-33.0868,0.999175,-11.5958,14.1712,0.637551,0.411062,1.94643,-545.449,232.666,15.7864,0,0,1.04035,69.2977,25.4075,-34.5548,-0.327085,0.063339,1.22367,9.05468,-15.8735,18.3667,0,0,-0.116679,18.3213,-3.40132,8.09218,24.5081,84.3326,28.8587,732.489,679.376,401.56,360.278,360.278,360.278,33.9485,10.5586,5.43228,686.624,782.053,267.316,55.7299,55.7299,55.7299,-4.65955,18.0452,-7.47695,1221.72,570.925,832.787,126.456,126.456,126.456,6.76389,0,0,7.32261,4.92074,-22.4713,-0.286904,-0.122723,-0.10013,-20.3616,-1.12594e-14,2.96123,0,0,0.145658,3.99126,-20.8374,19.6383,1351.65,560.491,459.013,407.443,407.443,407.443,-8.48507,-83.4045,-23.9747,1393.66,613.704,63.7432,160.562,160.562,160.562,-82.5971,11.4465,-20.3238,37.073,14.9718,22.9934,-0.0313659,0.0244581,2.65833,195.239,64.0521,-60.392,0,0,-0.0951799,24.4767,16.8929,-17.2946,-0.578572,-0.0836144,1.03404,-160.846,87.5119,2.19459,0,0,0.925396,18.3213,3.40132,-8.09218,15.2491,8.66518,2.12333,1292.05,660.962,89.3668,363.666,363.666,363.666,-8.48506,-83.4045,-23.9747,1443.43,595.115,57.2766,53.5207,53.5207,53.5207
