
Model Outputs
100
,,Hoang Trung Hieu lower pig:LAbsAnkleAngle,,,Hoang Trung Hieu lower pig:LAnkleAngles,,,Hoang Trung Hieu lower pig:LAnkleForce,,,Hoang Trung Hieu lower pig:LAnkleMoment,,,Hoang Trung Hieu lower pig:LAnklePower,,,Hoang Trung Hieu lower pig:LFE,,,,,,,,,Hoang Trung Hieu lower pig:LFO,,,,,,,,,Hoang Trung Hieu lower pig:LFootProgressAngles,,,Hoang Trung Hieu lower pig:LHipAngles,,,Hoang Trung Hieu lower pig:LHipForce,,,Hoang Trung Hieu lower pig:LHipMoment,,,Hoang Trung Hieu lower pig:LHipPower,,,Hoang Trung Hieu lower pig:LKneeAngles,,,Hoang Trung Hieu lower pig:LKneeForce,,,Hoang Trung Hieu lower pig:LKneeMoment,,,Hoang Trung Hieu lower pig:LKneePower,,,Hoang Trung Hieu lower pig:LPelvisAngles,,,Hoang Trung Hieu lower pig:LTI,,,,,,,,,Hoang Trung Hieu lower pig:LTO,,,,,,,,,Hoang Trung Hieu lower pig:PEL,,,,,,,,,Hoang Trung Hieu lower pig:RAbsAnkleAngle,,,Hoang Trung Hieu lower pig:RAnkleAngles,,,Hoang Trung Hieu lower pig:RAnkleForce,,,Hoang Trung Hieu lower pig:RAnkleMoment,,,Hoang Trung Hieu lower pig:RAnklePower,,,Hoang Trung Hieu lower pig:RFE,,,,,,,,,Hoang Trung Hieu lower pig:RFO,,,,,,,,,Hoang Trung Hieu lower pig:RFootProgressAngles,,,Hoang Trung Hieu lower pig:RHipAngles,,,Hoang Trung Hieu lower pig:RHipForce,,,Hoang Trung Hieu lower pig:RHipMoment,,,Hoang Trung Hieu lower pig:RHipPower,,,Hoang Trung Hieu lower pig:RKneeAngles,,,Hoang Trung Hieu lower pig:RKneeForce,,,Hoang Trung Hieu lower pig:RKneeMoment,,,Hoang Trung Hieu lower pig:RKneePower,,,Hoang Trung Hieu lower pig:RPelvisAngles,,,Hoang Trung Hieu lower pig:RTI,,,,,,,,,Hoang Trung Hieu lower pig:RTO,,,,,,,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ
543,0,-1.93883,0,0,-1.93986,1.55896,-1.87063,-0.243725,0.05802,-0.0929529,-22.566,1.66158e-14,6.08901,0,0,-0.0388848,7.56236,-29.1964,-23.3981,1396.45,645.372,513.951,414.796,414.796,414.796,30.3105,-45.5137,10.8291,1201.17,727.013,147.708,166.935,166.935,166.935,-47.3366,-2.24505,-31.2485,50.4352,-0.50025,18.3378,-0.202011,-0.0345253,0.646319,266.869,-46.6736,-15.4188,0,0,-0.1491,69.7171,21.802,-36.3438,-0.291444,0.23061,0.281244,-40.8383,42.8422,5.44459,0,0,-0.508189,20.465,5.07735,3.20047,12.0126,40.0093,27.4982,1138.02,655.877,220.088,367.469,367.469,367.469,30.3105,-45.5137,10.829,1236.15,755.879,115.469,55.6449,55.6449,55.6449,4.45105,20.588,-4.07112,1184.34,573.289,869.374,126.456,126.456,126.456,-8.34239,0,0,-8.54446,3.26464,-12.4406,-0.226478,-0.0336184,-0.108904,-25.5547,-3.0608e-15,9.56678,0,0,-0.201472,6.35176,16.983,16.6515,1056.86,536.631,482.202,403.046,403.046,403.046,-13.4273,-43.7342,-13.5205,896.305,559.659,77.9296,160.43,160.43,160.43,-43,7.52778,-17.0481,2.83957,-1.18415,20.815,1.17449,-0.236036,1.36455,-453.301,44.7723,9.04049,0,0,-1.01384,14.8629,10.7634,-24.3733,0.208465,0.184352,0.778795,-19.7672,-10.995,7.17205,0,0,-0.0168353,20.465,-5.07735,-3.20047,7.21181,35.5794,-9.07399,832.397,601.646,163.648,371.079,371.079,371.079,-13.4273,-43.7343,-13.5205,931.173,543.981,40.5377,53.4767,53.4767,53.4768
544,0,-2.96934,0,0,-2.97071,1.53993,-1.73674,-0.256942,0.0782305,-0.106553,-23.9452,6.55886e-15,6.90965,0,0,-0.0468236,7.13762,-29.0788,-23.6039,1395.33,643.358,521.829,413.335,413.335,413.335,28.7781,-49.4984,12.5048,1232.32,719.975,135.875,166.935,166.935,166.935,-51.0224,-1.09947,-30.3642,50.4811,0.33707,18.2234,-0.225921,-0.0350097,0.535515,273.313,-30.5197,-25.5988,0,0,-0.0534685,63.9265,21.4402,-38.2895,-0.293583,0.264073,0.328463,-50.8337,62.1767,6.21735,0,0,-0.688244,20.6503,5.50003,3.00839,10.0076,35.1217,27.3204,1163.87,650.504,204.97,368.458,368.458,368.458,28.7782,-49.4984,12.5048,1269.65,748.103,105.675,55.6449,55.6449,55.6449,4.89775,20.774,-3.96466,1185.23,574.373,876.284,126.456,126.456,126.456,-12.2193,0,0,-12.4495,3.0319,-10.9494,-0.210233,-0.0419214,-0.152934,-26.9341,-9.61966e-15,10.8128,0,0,-0.182669,5.98923,18.3123,15.9956,1049.28,534.658,490.688,403.559,403.559,403.559,-13.2419,-39.6226,-13.6932,881.165,557.874,82.4369,160.43,160.43,160.43,-38.7436,8.41503,-16.7236,1.83172,-2.11792,19.8695,1.13127,-0.152078,1.1617,-405.075,-14.8467,8.28267,0,0,-0.822758,13.91,10.618,-25.5457,0.1356,0.216968,0.697846,-56.4603,-13.2018,8.0279,0,0,-0.0455908,20.6503,-5.50003,-3.00839,6.51381,35.9118,-10.9344,823.722,599.083,172.973,370.933,370.933,370.933,-13.2419,-39.6225,-13.6932,913.217,542.485,42.4916,53.4767,53.4767,53.4767
545,0,-4.0609,0,0,-4.06197,1.48202,-1.32899,-0.271145,0.0995552,-0.12822,-25.1449,-5.95763e-15,8.15244,0,0,-0.0557276,6.59923,-28.7554,-23.4408,1393.09,641.452,528.167,411.887,411.887,411.887,27.0455,-53.4373,14.041,1263.94,712.929,125.101,166.935,166.935,166.935,-54.6606,0.0557347,-29.3502,50.2607,1.10034,17.8064,-0.249384,-0.0176307,0.463851,287.719,-11.418,-32.8027,0,0,0.0308801,58.0672,20.428,-40.1216,-0.309026,0.304617,0.380618,-66.6096,82.7099,7.4389,0,0,-0.911506,20.7929,5.82436,2.82871,8.13173,30.233,27.2067,1190.29,645.368,190.657,369.771,369.771,369.771,27.0455,-53.4373,14.041,1303.51,740.203,97.0467,55.6449,55.6449,55.6449,5.24665,20.9145,-3.85211,1186.4,575.316,882.506,126.456,126.456,126.456,-15.4622,0,0,-15.7059,2.88205,-9.98098,-0.190646,-0.0478866,-0.189446,-27.0276,-1.31177e-15,11.7904,0,0,-0.145718,5.64749,19.4265,15.3698,1043.37,532.954,498.258,404.148,404.148,404.148,-13.315,-35.8714,-13.9673,866.469,555.78,88.0214,160.43,160.43,160.43,-34.8513,9.25087,-16.6458,0.968085,-2.87724,18.9577,1.08088,-0.0830574,0.996905,-354.198,-65.1245,7.53224,0,0,-0.631582,13.4056,10.5607,-26.4029,0.060009,0.237838,0.637714,-90.5451,-15.0025,8.73337,0,0,-0.0172391,20.7929,-5.82436,-2.82871,5.87591,36.4609,-12.4678,815.349,596.678,182.407,370.738,370.738,370.738,-13.315,-35.8714,-13.9673,895.748,540.461,45.9754,53.4767,53.4768,53.4768
546,0,-5.1622,0,0,-5.16244,1.3766,-0.586497,-0.279965,0.118773,-0.161102,-25.1128,-1.81462e-14,9.57897,0,0,-0.0641629,5.95704,-28.2451,-22.9076,1389.91,639.641,532.881,410.521,410.521,410.521,25.1253,-57.3485,15.4035,1295.77,705.973,115.626,166.935,166.935,166.935,-58.281,1.19163,-28.2019,49.7924,1.78037,17.09,-0.284856,0.00992658,0.434313,318.022,3.48404,-35.2994,0,0,0.138237,52.2642,18.8337,-41.725,-0.345011,0.350805,0.431382,-92.1195,104.422,8.91317,0,0,-1.21876,20.8889,6.04728,2.67012,6.40454,25.3882,27.2148,1217.02,640.582,177.337,371.354,371.354,371.354,25.1253,-57.3486,15.4036,1337.49,732.269,89.8435,55.6449,55.6449,55.645,5.49317,21.0065,-3.74041,1187.84,576.114,887.906,126.456,126.456,126.456,-17.9653,0,0,-18.2297,2.82442,-9.60693,-0.171509,-0.0519271,-0.21516,-26.1248,6.55886e-15,12.2957,0,0,-0.0989314,5.34634,20.3231,14.8173,1039.11,531.565,504.739,404.773,404.773,404.773,-13.7295,-32.5096,-14.2174,852.135,553.355,94.7792,160.43,160.43,160.43,-31.3562,9.91553,-16.8728,0.248038,-3.45399,18.1438,1.02492,-0.0405303,0.864596,-306.213,-97.1474,6.78506,0,0,-0.452969,13.3945,10.6019,-26.9323,-0.00445971,0.242965,0.597081,-116.843,-15.7108,9.04778,0,0,0.0647137,20.8889,-6.04728,-2.67012,5.3155,37.2796,-13.6213,807.011,594.541,192.053,370.47,370.47,370.47,-13.7295,-32.5095,-14.2174,878.764,537.833,51.0787,53.4768,53.4767,53.4767
547,0,-6.22957,0,0,-6.22984,1.21572,0.546989,-0.274422,0.13464,-0.208351,-22.6097,-3.0608e-15,11.2922,0,0,-0.0718793,5.23705,-27.5666,-22.0375,1385.96,637.945,535.93,409.297,409.297,409.297,23.0256,-61.2343,16.5736,1327.46,699.167,107.648,166.935,166.935,166.935,-61.8909,2.30274,-26.9167,49.0964,2.36646,16.109,-0.34869,0.0316957,0.445987,374.926,4.34574,-32.0133,0,0,0.321441,46.6031,16.7984,-43.0386,-0.412333,0.402608,0.470083,-132.49,128.372,10.7698,0,0,-1.66453,20.9344,6.1698,2.53965,4.82674,20.6403,27.4037,1243.71,636.216,165.184,373.104,373.104,373.104,23.0256,-61.2344,16.5737,1371.22,724.357,84.2712,55.6449,55.6449,55.645,5.63688,21.0474,-3.6361,1189.51,576.768,892.371,126.456,126.456,126.456,-19.6831,0,0,-19.9893,2.86006,-9.83833,-0.156333,-0.054096,-0.227866,-24.5644,-3.0608e-15,12.0836,0,0,-0.051706,5.10231,21.006,14.391,1036.43,530.498,510.005,405.388,405.388,405.388,-14.5192,-29.5302,-14.3439,838.099,550.606,102.753,160.43,160.43,160.43,-28.2541,10.3307,-17.4326,-0.333915,-3.85128,17.497,0.965196,-0.0329512,0.757092,-265.661,-104.948,5.95349,0,0,-0.300685,13.8965,10.7556,-27.1654,-0.0475081,0.23059,0.572175,-131.6,-14.9012,8.72143,0,0,0.177349,20.9344,-6.1698,-2.53965,4.84433,38.4061,-14.3791,798.54,592.747,202.019,370.107,370.107,370.107,-14.5191,-29.5302,-14.3439,862.251,534.585,57.8109,53.4768,53.4767,53.4767
548,0,-7.25175,0,0,-7.25667,0.994412,2.10531,-0.246255,0.149815,-0.271581,-16.7658,-1.92393e-14,13.8935,0,0,-0.0809235,4.47839,-26.739,-20.8993,1381.42,636.408,537.311,408.265,408.265,408.265,20.7456,-65.0516,17.548,1358.48,692.516,101.249,166.935,166.935,166.935,-65.4449,3.41363,-25.4926,48.1945,2.84827,14.9312,-0.457056,0.0347615,0.491737,468.878,-15.4786,-23.3536,0,0,0.631252,41.1299,14.5152,-44.0594,-0.519826,0.463495,0.487001,-191.895,157.279,13.5704,0,0,-2.28433,20.9255,6.19692,2.4415,3.37926,16.0516,27.8154,1269.93,632.293,154.342,374.889,374.889,374.889,20.7456,-65.0516,17.548,1404.16,716.465,80.3764,55.6449,55.6449,55.6449,5.68193,21.0339,-3.54365,1191.42,577.288,895.807,126.456,126.456,126.456,-20.6313,0,0,-21.0083,2.98213,-10.6284,-0.147204,-0.0541577,-0.226422,-22.6362,1.12594e-14,10.9991,0,0,-0.0122564,4.92694,21.4855,14.1491,1035.25,529.72,513.97,405.953,405.953,405.953,-15.6664,-26.8965,-14.2882,824.341,547.572,111.925,160.43,160.43,160.43,-25.512,10.4689,-18.3153,-0.788812,-4.08277,17.085,0.903847,-0.0617677,0.664088,-235.978,-86.962,4.85102,0,0,-0.186452,14.9026,11.0405,-27.1728,-0.0629481,0.201431,0.557608,-132.983,-12.4387,7.62212,0,0,0.285895,20.9255,-6.19692,-2.4415,4.46736,39.8595,-14.7619,789.876,591.316,212.39,369.641,369.641,369.641,-15.6664,-26.8965,-14.2881,846.207,530.767,66.1074,53.4768,53.4767,53.4767
549,0,-8.26653,0,0,-8.28756,0.715212,4.06649,-0.192596,0.169557,-0.349978,-7.7303,-1.66158e-14,18.1844,0,0,-0.0929702,3.72738,-25.7835,-19.5923,1376.42,635.087,537.065,407.448,407.448,407.448,18.2893,-68.6897,18.3439,1388.13,685.985,96.3161,166.935,166.935,166.935,-68.8269,4.57625,-23.9425,47.1109,3.21861,13.652,-0.614168,0.0106251,0.558142,603.555,-57.413,-10.8209,0,0,1.09187,35.8702,12.1985,-44.8312,-0.669888,0.537049,0.478348,-271.234,194.257,17.979,0,0,-3.05253,20.8595,6.13737,2.37633,2.02904,11.6964,28.4579,1295.1,628.776,144.893,376.564,376.564,376.564,18.2892,-68.6897,18.344,1435.55,708.567,77.9473,55.6449,55.645,55.6449,5.63677,20.9637,-3.46502,1193.53,577.688,898.141,126.456,126.456,126.456,-20.882,0,0,-21.3613,3.17696,-11.8807,-0.14478,-0.0517423,-0.21121,-20.5895,-8.52651e-15,9.06803,0,0,0.0143059,4.82505,21.7776,14.1483,1035.46,529.166,516.585,406.437,406.437,406.437,-17.1076,-24.5503,-14.0344,810.893,544.318,122.213,160.43,160.43,160.43,-23.0767,10.3492,-19.4714,-1.13229,-4.17151,16.9663,0.842348,-0.123296,0.577836,-218.676,-45.795,3.21257,0,0,-0.114106,16.3761,11.4824,-27.0518,-0.0501207,0.158204,0.548688,-121.391,-8.43669,5.7901,0,0,0.355388,20.8595,-6.13737,-2.37633,4.18176,41.6375,-14.822,781.069,590.206,223.206,369.079,369.079,369.079,-17.1076,-24.5503,-14.0344,830.655,526.492,75.829,53.4767,53.4768,53.4768
550,0,-9.35374,0,0,-9.41136,0.393312,6.31543,-0.119589,0.198642,-0.439982,2.96271,2.62354e-15,24.5857,0,0,-0.10409,3.0289,-24.7254,-18.2347,1371.12,634.033,535.276,406.845,406.845,406.845,15.6948,-71.9713,19.013,1415.53,679.557,92.5023,166.935,166.935,166.935,-71.8576,5.85501,-22.3202,45.873,3.47666,12.383,-0.807498,-0.0401269,0.632643,770.896,-116.405,3.28011,0,0,1.67693,30.8571,10.0502,-45.4212,-0.854212,0.624302,0.450742,-366.164,240.977,24.224,0,0,-3.85361,20.7346,6.00305,2.34084,0.740657,7.66113,29.295,1318.54,625.566,136.824,377.996,377.996,377.996,15.6948,-71.9712,19.0129,1464.45,700.69,76.4738,55.6449,55.6449,55.6448,5.51372,20.8353,-3.39943,1195.83,577.991,899.327,126.456,126.456,126.456,-20.5527,0,0,-21.1609,3.42566,-13.4625,-0.1485,-0.0470349,-0.184384,-18.6492,-6.1216e-15,6.55034,0,0,0.0272771,4.79346,21.9025,14.4364,1036.9,528.741,517.824,406.828,406.828,406.828,-18.7458,-22.421,-13.6,797.843,540.92,133.463,160.43,160.43,160.43,-20.8828,10.024,-20.8191,-1.38295,-4.14803,17.1834,0.781239,-0.208565,0.493545,-213.241,12.62,0.807526,0,0,-0.0770766,18.2568,12.1147,-26.9069,-0.0131449,0.105207,0.542695,-99.1539,-3.13685,3.46113,0,0,0.36195,20.7346,-6.00305,-2.34084,3.97718,43.718,-14.6336,772.266,589.32,234.448,368.434,368.434,368.434,-18.7458,-22.4209,-13.6001,815.66,521.914,86.7611,53.4768,53.4767,53.4767
551,0,-10.5959,0,0,-10.7185,0.0596912,8.62553,-0.0419439,0.236805,-0.534652,12.6834,8.74514e-16,32.5023,0,0,-0.103201,2.4178,-23.596,-16.9471,1365.66,633.269,532.077,406.426,406.426,406.426,13.0646,-74.691,19.6498,1439.71,673.281,89.2643,166.935,166.935,166.935,-74.3369,7.29837,-20.7421,44.5132,3.63075,11.2356,-1.00593,-0.111981,0.707689,948.409,-184.541,16.4393,0,0,2.29987,26.1546,8.229,-45.8972,-1.05276,0.717804,0.419306,-466.716,294.791,31.5954,0,0,-4.48617,20.551,5.80832,2.32785,-0.510275,4.0441,30.2474,1339.46,622.513,130,379.073,379.073,379.073,13.0646,-74.691,19.6497,1489.82,692.988,75.215,55.6449,55.6449,55.6449,5.32831,20.6485,-3.34261,1198.28,578.221,899.336,126.456,126.456,126.456,-19.7886,0,0,-20.5401,3.70645,-15.223,-0.157492,-0.0407615,-0.149676,-17.0575,-5.68434e-15,3.86618,0,0,0.030012,4.82058,21.8823,15.0437,1039.41,528.332,517.682,407.13,407.131,407.13,-20.4689,-20.4356,-13.0215,785.325,537.449,145.457,160.43,160.43,160.43,-18.8592,9.56192,-22.2583,-1.55973,-4.04781,17.7551,0.723886,-0.305876,0.412796,-218.896,80.658,-2.36134,0,0,-0.060653,20.469,12.976,-26.829,0.0418093,0.0486674,0.540426,-69.6034,2.90831,0.98903,0,0,0.297979,20.551,-5.80832,-2.32785,3.83671,46.0635,-14.2797,763.681,588.522,246.044,367.713,367.713,367.713,-20.4688,-20.4356,-13.0215,801.323,517.193,98.6218,53.4767,53.4767,53.4767
552,0,-12.0179,0,0,-12.2331,-0.240801,10.6823,0.0224836,0.276681,-0.625638,18.6726,-8.74514e-15,40.2063,0,0,-0.0801788,1.91268,-22.4321,-15.8349,1360.18,632.777,527.641,406.138,406.138,406.138,10.5811,-76.6828,20.3732,1459.68,667.305,85.9876,166.935,166.935,166.935,-76.1102,8.90016,-19.3828,43.0698,3.69946,10.3052,-1.16981,-0.200837,0.78565,1105.04,-256.331,26.385,0,0,2.8332,21.8658,6.83242,-46.3083,-1.24132,0.800618,0.402021,-560.369,347.778,38.4763,0,0,-4.72678,20.311,5.569,2.32676,-1.72663,0.951001,31.205,1357.03,619.426,124.161,379.713,379.713,379.713,10.5811,-76.6827,20.3732,1510.64,685.773,73.3868,55.6449,55.6449,55.6449,5.09801,20.4052,-3.2877,1200.84,578.411,898.166,126.456,126.456,126.456,-18.7417,0,0,-19.634,3.99721,-17.0153,-0.170775,-0.0341982,-0.112231,-16.0364,-1.13687e-14,1.48637,0,0,0.0278908,4.88653,21.7384,15.976,1042.83,527.825,516.16,407.365,407.365,407.365,-22.1692,-18.5263,-12.3408,773.51,533.949,157.934,160.43,160.43,160.43,-16.9354,9.03171,-23.6898,-1.67848,-3.90837,18.6707,0.671372,-0.40116,0.341783,-232.951,149.721,-6.01184,0,0,-0.0461992,22.9328,14.1036,-26.8756,0.105046,-0.00453063,0.544867,-36.9938,8.94326,-1.23947,0,0,0.175027,20.311,-5.569,-2.32676,3.73897,48.628,-13.8417,755.572,587.661,257.874,366.906,366.906,366.906,-22.1692,-18.5262,-12.3408,787.775,512.463,111.087,53.4768,53.4768,53.4767
553,0,-13.5305,0,0,-13.8469,-0.458478,12.1552,0.0602438,0.307552,-0.702331,19.2282,3.49806e-15,45.5653,0,0,-0.0372486,1.51353,-21.2762,-14.9754,1354.83,632.492,522.175,405.915,405.915,405.915,8.49249,-77.8923,21.2717,1474.6,661.834,82.1655,166.935,166.935,166.935,-77.1313,10.564,-18.4349,41.587,3.711,9.65866,-1.26326,-0.300621,0.874821,1209.21,-326.74,31.1114,0,0,3.14578,18.1255,5.89444,-46.671,-1.39348,0.851329,0.410911,-634.06,389.008,43.103,0,0,-4.41266,20.0187,5.30145,2.32462,-2.88606,-1.51249,32.0444,1370.48,616.107,118.953,379.858,379.858,379.858,8.49248,-77.8923,21.2718,1526.07,679.43,70.4083,55.6449,55.6449,55.6449,4.84111,20.1091,-3.22548,1203.46,578.591,895.837,126.456,126.456,126.456,-17.549,0,0,-18.5636,4.27844,-18.7163,-0.187638,-0.0284116,-0.0773727,-15.7625,-4.37257e-15,-0.228817,0,0,0.0255983,4.96474,21.4901,17.2089,1046.98,527.11,513.268,407.566,407.565,407.566,-23.7618,-16.6361,-11.5966,762.583,530.432,170.625,160.43,160.43,160.43,-15.0481,8.49123,-25.033,-1.7492,-3.76624,19.8874,0.625467,-0.480265,0.291379,-252.921,211.52,-9.49235,0,0,-0.0184002,25.5763,15.5242,-27.0587,0.166366,-0.0468351,0.560211,-5.41684,13.8397,-2.93505,0,0,0.0180516,20.0187,-5.30145,-2.32462,3.66117,51.3637,-13.389,748.213,586.595,269.791,365.979,365.979,365.979,-23.7618,-16.636,-11.5966,775.163,507.804,123.833,53.4767,53.4767,53.4767
554,0,-14.9117,0,0,-15.3004,-0.553428,12.7926,0.0659227,0.321346,-0.753646,14.3129,-5.24708e-15,47.0708,0,0,0.0122813,1.20372,-20.1737,-14.4103,1349.8,632.303,515.902,405.689,405.689,405.689,7.06321,-78.4124,22.3416,1483.85,657.047,77.5467,166.935,166.935,166.935,-77.4924,12.0986,-18.0512,40.1151,3.70063,9.32869,-1.26033,-0.400865,0.983089,1236.73,-388.378,29.7067,0,0,3.15131,15.0808,5.39755,-46.9642,-1.48502,0.851799,0.448149,-676.613,408.741,44.4041,0,0,-3.5272,19.6809,5.02153,2.30736,-3.94521,-3.25177,32.6472,1379.14,612.381,113.989,379.475,379.475,379.475,7.06318,-78.4125,22.3416,1535.5,674.289,66.0888,55.6449,55.6449,55.645,4.57557,19.7667,-3.14564,1206.07,578.794,892.397,126.456,126.456,126.456,-16.3172,0,0,-17.4246,4.53562,-20.2423,-0.207379,-0.0240393,-0.049003,-16.314,-6.1216e-15,-1.10696,0,0,0.0255322,5.02434,21.1518,18.6878,1051.76,526.102,509.02,407.775,407.775,407.775,-25.1943,-14.7227,-10.8185,752.735,526.877,183.284,160.43,160.43,160.43,-13.1463,7.98163,-26.2371,-1.77359,-3.65373,21.3313,0.590652,-0.532668,0.273003,-277.838,259.964,-11.9569,0,0,0.0304328,28.3475,17.2442,-27.3404,0.217594,-0.0716921,0.590074,22.1193,16.4907,-3.95963,0,0,-0.144333,19.6809,-5.02153,-2.30736,3.58232,54.227,-12.9736,741.872,585.212,281.639,364.879,364.879,364.88,-25.1943,-14.7227,-10.8185,763.645,503.236,136.574,53.4767,53.4768,53.4768
555,0,-15.8417,0,0,-16.2362,-0.508502,12.4914,0.0411973,0.316589,-0.76958,5.37707,-1.74903e-15,44.4635,0,0,0.0588673,0.954854,-19.1716,-14.1435,1345.27,632.072,509.042,405.404,405.404,405.404,6.50152,-78.4615,23.4701,1487.11,653.028,72.1887,166.935,166.935,166.935,-77.4081,13.2585,-18.3001,38.7077,3.70665,9.31257,-1.15265,-0.481359,1.11563,1177.2,-428.229,22.9449,0,0,2.84206,12.8696,5.29225,-47.1302,-1.49616,0.796133,0.507653,-680.073,402.526,42.2937,0,0,-2.23267,19.3065,4.74361,2.26135,-4.85012,-4.19516,32.9134,1382.6,608.134,108.923,378.569,378.569,378.569,6.50154,-78.4615,23.47,1538.67,670.5,60.6713,55.6449,55.6448,55.6449,4.31745,19.3865,-3.0379,1208.6,579.05,887.915,126.456,126.456,126.456,-15.1151,0,0,-16.2818,4.76062,-21.553,-0.229384,-0.0210327,-0.0295993,-17.6777,-5.24708e-15,-1.19776,0,0,0.0278919,5.03333,20.7323,20.33,1057.07,524.751,503.441,408.038,408.037,408.038,-26.4504,-12.7606,-10.0273,744.159,523.239,195.721,160.43,160.43,160.43,-11.1963,7.52675,-27.2853,-1.74394,-3.59605,22.903,0.568615,-0.551681,0.298451,-306.483,291.123,-12.6279,0,0,0.100829,31.224,19.242,-27.6391,0.250539,-0.0751452,0.635935,43.5007,16.1172,-4.35822,0,0,-0.28546,19.3065,-4.74361,-2.26135,3.4851,57.1816,-12.6288,736.797,583.445,293.27,363.547,363.547,363.547,-26.4504,-12.7606,-10.0273,753.387,498.724,149.099,53.4767,53.4767,53.4767
556,0,-15.9822,0,0,-16.307,-0.332081,11.3018,-0.0087144,0.296484,-0.74398,-5.3605,6.99611e-15,38.4824,0,0,0.104879,0.733298,-18.3153,-14.1435,1341.45,631.651,501.802,405.025,405.025,405.025,6.89596,-78.3136,24.4804,1484.41,649.748,66.407,166.935,166.935,166.935,-77.1614,13.818,-19.1524,37.4192,3.76566,9.57495,-0.950987,-0.518428,1.27454,1035.95,-431.86,13.0642,0,0,2.29028,11.6007,5.51603,-47.0839,-1.41624,0.692141,0.582055,-641.529,372.035,37.2462,0,0,-0.824363,18.9069,4.47973,2.17477,-5.5499,-4.30474,32.7698,1380.7,603.344,103.525,377.206,377.207,377.206,6.89596,-78.3136,24.4804,1535.66,668.004,54.7268,55.6449,55.6449,55.6448,4.08,18.98,-2.89307,1210.97,579.382,882.49,126.456,126.456,126.456,-13.9746,0,0,-15.1691,4.95171,-22.6476,-0.252653,-0.0189624,-0.0191383,-19.733,1.04942e-14,-0.717217,0,0,0.0318111,4.9622,20.2335,22.0341,1062.88,523.043,496.576,408.395,408.395,408.395,-27.5439,-10.7412,-9.23511,737.044,519.47,207.803,160.43,160.43,160.43,-9.18326,7.13485,-28.1903,-1.64342,-3.60933,24.4876,0.560448,-0.538416,0.375792,-338.592,305.109,-11.1816,0,0,0.190518,34.2178,21.4649,-27.8418,0.260749,-0.0575565,0.6967,58.2688,12.7687,-4.30818,0,0,-0.390848,18.9069,-4.47973,-2.17477,3.35705,60.1992,-12.3701,733.213,581.272,304.552,361.931,361.931,361.931,-27.5439,-10.7412,-9.23509,744.566,494.207,161.273,53.4767,53.4768,53.4767
557,0,-15.0726,0,0,-15.2817,-0.0498184,9.378,-0.076007,0.265162,-0.676835,-15.5466,-2.62354e-15,30.2617,0,0,0.154149,0.506853,-17.6448,-14.3495,1338.5,630.908,494.361,404.548,404.548,404.548,8.19115,-78.2188,25.2069,1476.11,647.091,60.6651,166.935,166.935,166.935,-77.0351,13.6371,-20.4952,36.301,3.90762,10.0526,-0.683915,-0.493362,1.45763,834.008,-390.287,2.43727,0,0,1.62411,11.3388,6.00481,-46.7286,-1.25021,0.559812,0.66726,-564.955,323.924,29.8713,0,0,0.377372,18.4958,4.23894,2.03895,-6.00985,-3.58456,32.1751,1373.59,598.097,97.7335,375.526,375.526,375.526,8.19115,-78.2188,25.2069,1526.91,666.574,48.9711,55.6449,55.6449,55.6449,3.87282,18.5608,-2.70449,1213.1,579.805,876.245,126.456,126.456,126.456,-12.898,0,0,-14.0934,5.11227,-23.5539,-0.276076,-0.0170285,-0.0160956,-22.3017,-6.99611e-15,0.00796861,0,0,0.0364504,4.78706,19.6497,23.6908,1069.18,521.01,488.503,408.878,408.877,408.877,-28.509,-8.67312,-8.44719,731.584,515.525,219.453,160.43,160.43,160.43,-7.11285,6.80195,-28.9851,-1.44692,-3.69977,25.9682,0.565673,-0.499186,0.50975,-373.877,304.38,-7.76824,0,0,0.299708,37.3748,23.8318,-27.8209,0.245619,-0.0224445,0.768645,67.0266,7.0577,-4.08128,0,0,-0.458129,18.4958,-4.23894,-2.03895,3.19004,63.2581,-12.1988,731.309,578.714,315.379,360.003,360.003,360.003,-28.509,-8.67314,-8.44723,737.376,489.611,173.034,53.4767,53.4768,53.4768
