
Model Outputs
100
,,Hoang Trung Hieu lower pig:LAbsAnkleAngle,,,Hoang Trung Hieu lower pig:LAnkleAngles,,,Hoang Trung Hieu lower pig:LAnkleForce,,,Hoang Trung Hieu lower pig:LAnkleMoment,,,Hoang Trung Hieu lower pig:LAnklePower,,,Hoang Trung Hieu lower pig:LFE,,,,,,,,,Hoang Trung Hieu lower pig:LFO,,,,,,,,,Hoang Trung Hieu lower pig:LFootProgressAngles,,,Hoang Trung Hieu lower pig:LHipAngles,,,Hoang Trung Hieu lower pig:LHipForce,,,Hoang Trung Hieu lower pig:LHipMoment,,,Hoang Trung Hieu lower pig:LHipPower,,,Hoang Trung Hieu lower pig:LKneeAngles,,,Hoang Trung Hieu lower pig:LKneeForce,,,Hoang Trung Hieu lower pig:LKneeMoment,,,Hoang Trung Hieu lower pig:LKneePower,,,Hoang Trung Hieu lower pig:LPelvisAngles,,,Hoang Trung Hieu lower pig:LTI,,,,,,,,,Hoang Trung Hieu lower pig:LTO,,,,,,,,,Hoang Trung Hieu lower pig:PEL,,,,,,,,,Hoang Trung Hieu lower pig:RAbsAnkleAngle,,,Hoang Trung Hieu lower pig:RAnkleAngles,,,Hoang Trung Hieu lower pig:RAnkleForce,,,Hoang Trung Hieu lower pig:RAnkleMoment,,,Hoang Trung Hieu lower pig:RAnklePower,,,Hoang Trung Hieu lower pig:RFE,,,,,,,,,Hoang Trung Hieu lower pig:RFO,,,,,,,,,Hoang Trung Hieu lower pig:RFootProgressAngles,,,Hoang Trung Hieu lower pig:RHipAngles,,,Hoang Trung Hieu lower pig:RHipForce,,,Hoang Trung Hieu lower pig:RHipMoment,,,Hoang Trung Hieu lower pig:RHipPower,,,Hoang Trung Hieu lower pig:RKneeAngles,,,Hoang Trung Hieu lower pig:RKneeForce,,,Hoang Trung Hieu lower pig:RKneeMoment,,,Hoang Trung Hieu lower pig:RKneePower,,,Hoang Trung Hieu lower pig:RPelvisAngles,,,Hoang Trung Hieu lower pig:RTI,,,,,,,,,Hoang Trung Hieu lower pig:RTO,,,,,,,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ
659,0,-7.82165,0,0,-7.82202,1.37105,-0.547399,-0.196932,-0.104334,-0.0203874,-31.2431,-1.22432e-14,-16.6556,0,0,0.0283205,9.20025,3.29495,-23.4339,1217.57,684.88,365.501,427.164,427.164,427.164,38.6009,10.175,-4.70181,807.73,800.091,309.858,166.682,166.682,166.682,10.1152,-1.33005,-38.8135,14.1863,-15.7041,14.3328,0.532378,0.377776,4.07541,-483.692,28.8494,33.2407,0,0,2.65104,91.8219,18.1996,-27.644,-0.933501,0.381693,0.51918,62.0217,-70.4213,-17.2766,0,0,-0.657087,17.8446,-3.53895,10.1248,34.4122,88.5045,25.0849,833.135,717.26,391.936,362.701,362.702,362.701,38.6009,10.175,-4.70181,800.127,834.915,267.239,55.5606,55.5606,55.5606,-5.07656,17.4797,-9.48853,1218.14,551.445,793.616,126.456,126.456,126.456,24.1694,0,0,28.3685,6.42641,-30.4904,-0.143827,0.0122418,-0.0277424,-7.86309,-7.80231e-15,-1.82346,0,0,0.0114786,6.03389,-16.7169,21.4736,1314.36,551.963,415.124,404.641,404.641,404.641,-10.6286,-82.7226,-26.4554,1226.33,580.164,59.1693,160.412,160.412,160.412,-81.7977,12.077,-23.2492,31.2928,17.2999,27.2982,-0.472925,0.69564,3.39494,392.097,-203.624,7.09021,0,0,0.781063,40.5015,19.4651,-8.28791,-0.896211,0.233077,0.524704,-60.8141,-25.0709,-0.534257,0,0,0.0151962,17.8446,3.53895,-10.1248,15.142,27.8994,10.05,1127.66,632.499,85.9156,362.942,362.942,362.942,-10.6286,-82.7226,-26.4554,1274.96,559.058,52.1602,53.4706,53.4706,53.4706
660,0,-7.09779,0,0,-7.09895,1.44104,-1.04042,-0.13605,-0.152411,0.0545978,-28.1726,1.74903e-15,-23.2715,0,0,0.0159553,9.50002,0.0681734,-22.5563,1237.14,682.719,363.774,427.106,427.106,427.106,39.2744,9.8992,-5.55064,829.119,801.436,312.685,166.682,166.682,166.682,9.45526,-2.38739,-39.5527,17.7123,-15.875,13.8877,0.432819,0.273009,3.9921,-427.97,-24.9341,48.7028,0,0,2.53582,95.58,16.5685,-26.7992,-0.814948,0.232862,0.218457,105.612,-110.16,-23.8508,0,0,-0.935654,18.1618,-3.45505,10.3262,34.9873,88.8582,24.8435,853.175,717.364,393.901,362.697,362.697,362.697,39.2744,9.89919,-5.55066,822.081,836.817,270.427,55.5606,55.5606,55.5606,-5.05212,17.7957,-9.68896,1214.3,551.847,792.192,126.456,126.456,126.456,24.7996,0,0,29.0578,6.38316,-30.276,-0.145756,0.0135537,-0.0461453,-8.09972,1.21612e-15,-1.86814,0,0,0.00681512,6.22942,-15.3214,21.1742,1300.76,551.631,412.169,403.629,403.629,403.629,-10.695,-82.2063,-26.4844,1205.34,579.878,59.1645,160.412,160.412,160.412,-81.2537,12.1831,-23.2837,30.156,17.1152,27.4758,-0.322868,0.767249,3.39921,358.319,-248.988,13.0569,0,0,0.840386,40.3896,19.3436,-8.13602,-0.89407,0.295664,0.531554,-73.1436,-36.8723,-0.489809,0,0,-0.0527483,18.1618,3.45505,-10.3262,15.255,29.1214,9.84473,1106.94,632.252,86.8578,363.159,363.159,363.159,-10.695,-82.2063,-26.4844,1253.88,558.741,51.6959,53.4706,53.4706,53.4706
661,0,-6.4467,0,0,-6.44833,1.47626,-1.28846,-0.0831407,-0.194543,0.111229,-24.8212,6.99611e-15,-28.0371,0,0,0.0149153,9.61464,-3.29343,-21.5868,1257.23,679.644,365.013,426.885,426.885,426.885,39.4897,9.00393,-6.2191,851.432,802.015,313.031,166.682,166.682,166.682,8.10006,-3.55504,-39.801,21.4495,-15.7911,13.4001,0.310075,0.14563,3.83979,-346.798,-79.1264,68.5862,0,0,2.21883,98.6896,14.8235,-26.2323,-0.688242,0.0632755,-0.0544147,138.59,-149.233,-28.5467,0,0,-1.04413,18.5406,-3.2582,10.4842,35.2561,88.585,24.4825,873.261,717.418,394.333,362.931,362.931,362.931,39.4896,9.00392,-6.21908,845.417,837.581,270.772,55.5606,55.5607,55.5606,-4.91582,18.1856,-9.86255,1210.31,552.547,792.288,126.456,126.456,126.456,25.0955,0,0,29.2933,6.309,-29.9063,-0.153849,0.0164805,-0.0537343,-8.08576,4.31791e-15,-2.144,0,0,0.00230848,6.41344,-13.6716,20.7759,1285.39,551.187,410.356,402.694,402.694,402.694,-10.8622,-81.5875,-26.3462,1184.14,579.588,59.2122,160.412,160.412,160.412,-80.6295,12.1296,-23.2837,28.8619,16.7193,27.6135,-0.117582,0.787034,3.39601,292.664,-273.562,16.7521,0,0,0.775251,39.7799,19.0339,-8.20003,-0.86086,0.343109,0.58966,-81.3683,-44.9027,-0.73037,0,0,-0.131859,18.5406,3.2582,-10.4842,15.2759,30.093,9.42075,1086.06,631.973,87.9678,363.547,363.547,363.548,-10.8622,-81.5874,-26.3462,1232.6,558.452,51.2153,53.4706,53.4706,53.4706
662,0,-5.8136,0,0,-5.81555,1.50352,-1.48037,-0.0437706,-0.194066,0.101453,-21.0507,1.04942e-14,-28.0327,0,0,0.0192776,9.53751,-6.71608,-20.6059,1277.44,675.729,369.274,426.544,426.544,426.544,39.502,7.36268,-6.67645,874.301,801.943,310.639,166.682,166.682,166.682,5.93444,-4.81464,-39.7912,25.2995,-15.4402,12.8898,0.208225,0.142068,3.80423,-216.583,-84.0194,67.3927,0,0,1.50277,101.025,13.1572,-25.9905,-0.6755,0.0904379,-0.247149,128.741,-141.916,-28.4815,0,0,-0.762584,18.9584,-2.93733,10.6039,35.2038,87.5931,24.116,892.775,717.191,392.608,363.599,363.599,363.599,39.502,7.36269,-6.67642,869.887,837.501,268.176,55.5607,55.5606,55.5607,-4.65546,18.6281,-10.0187,1206.3,553.527,793.895,126.456,126.456,126.456,25.0668,0,0,29.0926,6.20493,-29.3826,-0.165648,0.0213175,-0.049189,-7.60864,-2.45957e-15,-2.55535,0,0,-0.001577,6.59745,-11.7956,20.2701,1268.54,550.775,409.789,401.912,401.912,401.912,-11.1289,-80.844,-26.021,1162.72,579.329,59.3708,160.412,160.412,160.412,-79.9047,11.9065,-23.2384,27.4167,16.1214,27.6959,0.117007,0.748548,3.38828,203.513,-273.436,18.5967,0,0,0.581009,38.7497,18.525,-8.45492,-0.798597,0.368644,0.690488,-83.5174,-49.2219,-1.1999,0,0,-0.201872,18.9584,2.93733,-10.6039,15.1869,30.8547,8.78957,1064.98,631.678,89.3379,364.163,364.163,364.163,-11.1289,-80.8441,-26.021,1211.09,558.232,50.7585,53.4706,53.4706,53.4706
663,0,-5.17091,0,0,-5.17282,1.51492,-1.56065,-0.0240951,-0.175777,0.0756351,-17.2979,8.74514e-15,-25.0356,0,0,0.0238825,9.27931,-10.1172,-19.7084,1297.34,671.09,376.466,426.117,426.117,426.117,39.2233,4.98172,-6.93209,897.499,801.158,305.559,166.682,166.682,166.682,2.98734,-6.15034,-39.4184,29.1559,-14.8293,12.3897,0.145048,0.168778,3.68978,-92.1988,-69.7258,59.3252,0,0,0.728754,102.578,11.6798,-25.9573,-0.660031,0.147684,-0.344564,107.672,-121.374,-25.4212,0,0,-0.44329,19.3927,-2.48834,10.6906,34.8169,85.9218,23.7094,911.48,716.774,388.789,364.751,364.751,364.751,39.2233,4.98168,-6.9321,895.262,836.437,262.696,55.5607,55.5606,55.5606,-4.26574,19.101,-10.1655,1202.42,554.763,796.968,126.456,126.456,126.456,24.6912,0,0,28.441,6.07172,-28.7043,-0.178793,0.0270909,-0.0339623,-6.65279,-5.24708e-15,-2.92987,0,0,-0.00424517,6.78398,-9.73246,19.671,1250.56,550.494,410.555,401.341,401.341,401.341,-11.4922,-79.9192,-25.4871,1141.12,579.112,59.6963,160.412,160.412,160.412,-79.0223,11.5108,-23.1338,25.8377,15.3338,27.7233,0.353183,0.654034,3.37424,101.571,-248.063,19.0433,0,0,0.283728,37.3779,17.8324,-8.8914,-0.712352,0.368404,0.818666,-78.8105,-50.0659,-1.73823,0,0,-0.244256,19.3927,2.48834,-10.6906,14.9755,31.4471,7.95873,1043.78,631.354,91.1219,365.015,365.015,365.015,-11.4922,-79.9191,-25.4871,1189.39,558.105,50.3328,53.4706,53.4706,53.4706
664,0,-4.59311,0,0,-4.59453,1.49492,-1.41983,-0.0237072,-0.149778,0.0588538,-14.0669,2.62354e-15,-20.0438,0,0,0.0250896,8.8688,-13.4114,-18.9982,1316.45,665.875,386.347,425.622,425.622,425.622,38.5028,2.01157,-6.99957,920.909,799.58,298.01,166.682,166.682,166.682,-0.515429,-7.45615,-38.5273,32.9127,-13.983,11.9496,0.0896169,0.17662,3.42922,15.466,-56.2822,51.0333,0,0,0.0308184,103.375,10.4644,-25.9902,-0.59598,0.162614,-0.367663,89.5912,-102.771,-20.3653,0,0,-0.195173,19.8226,-1.91441,10.7489,34.1077,83.6548,23.1945,929.493,716.342,383.103,366.244,366.244,366.244,38.5028,2.0116,-6.9996,921.3,834.188,254.546,55.5607,55.5607,55.5606,-3.74855,19.5828,-10.3091,1198.78,556.22,801.424,126.456,126.456,126.456,23.9178,0,0,27.2982,5.91033,-27.8704,-0.191144,0.0325836,-0.0104614,-5.36935,6.06694e-15,-3.10521,0,0,-0.00532032,6.96692,-7.52636,19.0127,1231.83,550.387,412.716,401.007,401.007,401.007,-11.9444,-78.7296,-24.7318,1119.47,578.931,60.227,160.412,160.412,160.412,-77.8961,10.9536,-22.9592,24.1497,14.3691,27.7098,0.571773,0.511511,3.34633,-5.26682,-199.034,18.5246,0,0,-0.0781495,35.7346,16.9965,-9.51494,-0.604471,0.341849,0.956436,-66.5769,-47.7122,-2.15955,0,0,-0.245094,19.8226,1.91441,-10.7489,14.6384,31.9042,6.9326,1022.64,630.973,93.505,366.066,366.066,366.066,-11.9444,-78.7296,-24.7318,1167.61,558.073,49.9032,53.4706,53.4706,53.4707
665,0,-4.22282,0,0,-4.22353,1.4424,-1.04998,-0.0404185,-0.122477,0.0280756,-12.3172,3.49806e-15,-13.051,0,0,0.0184601,8.35079,-16.5176,-18.5764,1334.31,660.252,398.54,425.062,425.062,425.062,37.335,-1.33051,-6.8884,944.518,797.218,288.293,166.682,166.682,166.682,-4.26632,-8.57639,-37.126,36.4721,-12.9393,11.6329,0.0286232,0.116153,3.09528,115.06,-66.4314,58.0101,0,0,-0.545896,103.432,9.5847,-26.0038,-0.553602,0.115899,-0.353934,61.4691,-97.1801,-13.3368,0,0,-0.0325375,20.2298,-1.22588,10.7824,33.1167,80.8631,22.5483,947.137,715.94,375.643,367.823,367.823,367.823,37.335,-1.33053,-6.8884,947.813,830.753,244.117,55.5607,55.5606,55.5606,-3.11274,20.0537,-10.4532,1195.49,557.863,807.145,126.456,126.456,126.456,22.6788,0,0,25.6108,5.72133,-26.877,-0.201498,0.0361646,0.0169964,-4.07204,-2.07697e-15,-2.90125,0,0,-0.00531407,7.13423,-5.2221,18.3391,1212.72,550.427,416.301,400.905,400.905,400.905,-12.4693,-77.181,-23.7601,1097.93,578.76,60.9735,160.412,160.412,160.412,-76.426,10.2646,-22.7101,22.3809,13.2394,27.6756,0.758932,0.334057,3.29487,-109.756,-130.819,17.3861,0,0,-0.457622,33.8763,16.0741,-10.3423,-0.479709,0.29257,1.08523,-47.5664,-42.6808,-2.23398,0,0,-0.200383,20.2298,1.22588,-10.7824,14.1813,32.2509,5.71127,1001.8,630.495,96.6669,367.236,367.236,367.236,-12.4693,-77.181,-23.7601,1145.88,558.116,49.3969,53.4706,53.4706,53.4706
666,0,-4.13268,0,0,-4.13293,1.38307,-0.632036,-0.078216,-0.0939991,-0.0355835,-13.6319,-6.99611e-15,-4.51962,0,0,0.00587497,7.78092,-19.3657,-18.5287,1350.52,654.405,412.557,424.422,424.423,424.423,35.8929,-4.88421,-6.62233,968.445,794.096,276.871,166.682,166.682,166.682,-8.07407,-9.43342,-35.4115,39.7517,-11.7443,11.5088,-0.00184306,0.00304826,2.76636,196.428,-97.7617,82.5081,0,0,-0.908962,102.769,9.13243,-25.9316,-0.586893,0.0413745,-0.289783,15.6657,-102.846,-4.84547,0,0,0.0517121,20.599,-0.439907,10.7935,31.8566,77.6279,21.7721,964.748,715.344,366.468,369.266,369.266,369.266,35.8929,-4.88426,-6.62232,974.805,826.29,232.038,55.5607,55.5607,55.5607,-2.37402,20.4962,-10.5977,1192.62,559.652,813.987,126.456,126.456,126.456,20.9037,0,0,23.3294,5.50442,-25.7146,-0.20979,0.03662,0.0436852,-3.18401,4.04463e-15,-2.17395,0,0,-0.00633908,7.271,-2.86131,17.692,1193.57,550.534,421.292,401,401,401,-13.0366,-75.1866,-22.6011,1076.69,578.56,61.9186,160.412,160.412,160.412,-74.516,9.49518,-22.3894,20.5595,11.9574,27.6361,0.907978,0.13733,3.2101,-206.871,-49.7239,15.9314,0,0,-0.812897,31.8457,15.1254,-11.3931,-0.342824,0.22744,1.18952,-23.3696,-35.6772,-1.75871,0,0,-0.115123,20.599,0.439907,-10.7935,13.6174,32.5017,4.29128,981.553,629.875,100.747,368.423,368.423,368.423,-13.0366,-75.1866,-22.6011,1124.33,558.193,48.7197,53.4706,53.4706,53.4706
667,0,-4.28902,0,0,-4.28917,1.36376,-0.49601,-0.129335,-0.0609549,-0.0989619,-17.8547,-5.24708e-15,3.68611,0,0,-0.00382704,7.21765,-21.9023,-18.9116,1364.79,648.523,427.847,423.681,423.681,423.681,34.4487,-8.568,-6.23029,992.918,790.174,264.428,166.682,166.682,166.682,-11.8928,-10.0485,-33.6766,42.6885,-10.4475,11.6393,-0.019536,-0.081021,2.42882,252.04,-122.153,102.219,0,0,-1.08479,101.43,9.20354,-25.6926,-0.622573,-0.0105236,-0.187486,-24.1915,-105.669,3.23939,0,0,0.101653,20.9191,0.42033,10.7833,30.2904,74.0642,20.8483,982.659,714.081,355.794,370.351,370.351,370.351,34.4487,-8.56802,-6.2303,1002.45,820.983,219.184,55.5607,55.5607,55.5606,-1.55409,20.8965,-10.7398,1190.22,561.55,821.777,126.456,126.456,126.456,18.5373,0,0,20.4267,5.25808,-24.3661,-0.217071,0.0330523,0.064404,-3.16244,3.88066e-15,-0.812438,0,0,-0.0125827,7.36208,-0.480515,17.0993,1174.69,550.592,427.627,401.246,401.245,401.245,-13.6004,-72.6857,-21.3108,1055.94,578.287,63.0265,160.412,160.412,160.412,-72.0935,8.71787,-22.0051,18.7127,10.5385,27.5925,1.01719,-0.060743,3.08591,-292.121,35.7323,14.491,0,0,-1.1088,29.6763,14.2026,-12.6812,-0.201743,0.156422,1.25815,3.0032,-27.7213,-0.587015,0,0,-0.00458786,20.9191,-0.42033,-10.7833,12.9641,32.6628,2.66638,962.224,629.066,105.816,369.525,369.525,369.525,-13.6004,-72.6857,-21.3109,1103.11,558.252,47.7839,53.4706,53.4706,53.4706
668,0,-4.60436,0,0,-4.60496,1.42425,-0.922113,-0.165339,-0.0261427,-0.0600841,-21.5129,5.24708e-15,9.17169,0,0,-0.00257328,6.71321,-24.0926,-19.7418,1376.92,642.794,443.844,422.815,422.815,422.815,33.2733,-12.371,-5.71723,1018.21,785.5,251.622,166.682,166.682,166.682,-15.7763,-10.488,-32.2038,45.2413,-9.09779,12.0661,-0.174156,-0.0461664,1.91706,292.388,-99.641,84.5668,0,0,-1.19071,99.4507,9.85213,-25.298,-0.423738,-0.0347931,-0.162128,4.87589,-100.172,8.5782,0,0,0.278551,21.1838,1.32679,10.7525,28.4215,70.2597,19.789,1001.18,711.727,343.876,370.875,370.876,370.875,33.2734,-12.371,-5.71721,1030.99,815.11,206.38,55.5607,55.5606,55.5606,-0.679906,21.2449,-10.8744,1188.31,563.516,830.326,126.456,126.456,126.456,15.5564,0,0,16.9142,4.98038,-22.8103,-0.224886,0.0251481,0.0748759,-4.37856,3.27943e-15,1.21165,0,0,-0.0294251,7.39366,1.88937,16.5662,1156.35,550.468,435.19,401.589,401.589,401.589,-14.1019,-69.6585,-19.9736,1035.83,577.888,64.2645,160.412,160.412,160.412,-69.1248,8.02413,-21.5693,16.8647,9.0035,27.526,1.08948,-0.243108,2.92125,-362.282,116.357,13.3633,0,0,-1.32297,27.3978,13.3433,-14.2048,-0.065441,0.0902642,1.28646,27.9067,-19.8491,1.29504,0,0,0.109814,21.1838,-1.32679,-10.7525,12.24,32.7359,0.829879,944.107,628.021,111.868,370.458,370.458,370.458,-14.1019,-69.6585,-19.9736,1082.29,558.231,46.5453,53.4706,53.4706,53.4706
669,0,-4.92123,0,0,-4.92399,1.56473,-1.91128,-0.180162,0.00057862,-0.0204926,-21.7059,-2.62354e-15,10.5151,0,0,0.00609885,6.30571,-25.9208,-20.991,1386.84,637.401,460.006,421.807,421.807,421.807,32.566,-16.4405,-5.04894,1044.62,780.435,238.633,166.682,166.682,166.682,-19.942,-10.8445,-31.187,47.3901,-7.74121,12.8001,-0.39722,0.0376728,1.46273,351.98,-60.2465,56.927,0,0,-1.30288,96.8065,11.0425,-25.022,-0.231193,0.0149608,-0.218068,35.5285,-82.8184,9.81891,0,0,0.431506,21.3917,2.24812,10.7015,26.3992,66.1764,18.7595,1020.43,708.285,330.57,371.012,371.012,371.012,32.566,-16.4405,-5.04889,1060.83,809.206,193.952,55.5606,55.5607,55.5606,0.218041,21.5364,-10.9951,1186.9,565.512,839.428,126.456,126.456,126.456,11.9841,0,0,12.8537,4.6709,-21.0331,-0.234455,0.0132298,0.0719,-6.99394,-9.1824e-15,3.80967,0,0,-0.0609068,7.35393,4.22224,16.0726,1138.78,550.046,443.819,401.989,401.989,401.988,-14.4817,-66.1359,-18.6997,1016.45,577.313,65.6282,160.412,160.412,160.412,-65.6257,7.51732,-21.0978,15.0379,7.38087,27.3968,1.12756,-0.392014,2.72084,-413.822,182.031,12.7921,0,0,-1.44235,25.0436,12.568,-15.9402,0.054382,0.0394073,1.27507,47.0946,-13.1041,3.72795,0,0,0.202375,21.3917,-2.24812,-10.7015,11.4628,32.7236,-1.22204,927.439,626.696,118.822,371.173,371.173,371.173,-14.4817,-66.1358,-18.6996,1061.89,558.065,45.0403,53.4706,53.4706,53.4706
670,0,-4.9578,0,0,-4.96556,1.74758,-3.19693,-0.200679,0.0138166,-0.0838331,-19.5865,8.74514e-16,8.49322,0,0,0.00828584,6.01343,-27.3869,-22.5853,1394.59,632.507,475.849,420.656,420.656,420.656,32.2542,-21.0345,-4.22176,1072.41,775.198,225.499,166.682,166.682,166.682,-24.6865,-11.2237,-30.5311,49.134,-6.41947,13.8141,-0.45312,0.106398,1.26345,390.593,-35.5534,49.6608,0,0,-1.24773,93.4942,12.6444,-25.1527,-0.28371,0.140552,-0.14965,2.87293,-57.223,7.76658,0,0,0.284635,21.5467,3.15149,10.6314,24.3765,61.7949,17.9086,1040.29,704.089,315.803,371.306,371.306,371.306,32.2542,-21.0346,-4.22181,1092.4,803.424,182.015,55.5607,55.5607,55.5607,1.10696,21.7716,-11.0956,1185.97,567.5,848.875,126.456,126.456,126.456,7.89946,0,0,8.36007,4.33342,-19.045,-0.245327,-0.00183971,0.0538804,-10.8226,3.49806e-15,6.77812,0,0,-0.106118,7.23328,6.49519,15.576,1122.17,549.241,453.306,402.418,402.418,402.418,-14.6975,-62.1987,-17.6171,997.855,576.509,67.1683,160.412,160.412,160.412,-61.6639,7.30063,-20.6145,13.2531,5.70733,27.1501,1.13673,-0.494753,2.49353,-444.515,224.284,12.8205,0,0,-1.46765,22.6555,11.8845,-17.8382,0.146878,0.0110282,1.22936,56.7242,-8.1414,6.41415,0,0,0.249876,21.5467,-3.15149,-10.6314,10.6492,32.6345,-3.48503,912.364,625.063,126.544,371.655,371.655,371.655,-14.6975,-62.1987,-17.6171,1041.91,557.684,43.4139,53.4706,53.4706,53.4706
671,0,-4.63233,0,0,-4.64593,1.91572,-4.37629,-0.235091,0.0112358,-0.119356,-17.9063,8.74514e-15,4.8138,0,0,-0.000616497,5.8332,-28.5038,-24.4121,1400.29,628.243,490.96,419.377,419.377,419.377,31.9364,-26.1306,-3.27952,1101.52,769.498,212.545,166.682,166.682,166.682,-29.9236,-11.5763,-29.8454,50.4871,-5.16939,15.0434,-0.296013,0.209878,1.03269,316.324,10.0515,37.1977,0,0,-0.872434,89.6082,14.4601,-25.7437,-0.283186,0.22781,0.133071,-11.313,-35.8021,4.08707,0,0,0.147194,21.6569,4.00455,10.5441,22.4024,57.2239,17.2003,1060.82,699.491,300.209,371.855,371.855,371.855,31.9364,-26.1306,-3.27947,1125.56,797.149,170.777,55.5606,55.5607,55.5606,1.95401,21.9552,-11.1708,1185.47,569.44,858.454,126.456,126.456,126.456,3.43787,0,0,3.59324,3.97835,-16.9,-0.255052,-0.0184482,0.0212785,-15.3264,1.09314e-14,9.81282,0,0,-0.15715,7.02463,8.68669,15.0205,1106.7,548.015,463.41,402.869,402.869,402.869,-14.746,-57.9682,-16.8547,980.013,575.424,69.0049,160.412,160.412,160.412,-57.3514,7.45939,-20.1559,11.5301,4.02727,26.7259,1.12355,-0.543507,2.2497,-453.571,237.047,13.2917,0,0,-1.41161,20.2882,11.295,-19.8249,0.203355,0.00819585,1.15706,53.969,-5.23419,8.99965,0,0,0.238018,21.6569,-4.00455,-10.5441,9.81539,32.4877,-5.94072,898.908,623.118,134.876,371.922,371.922,371.922,-14.746,-57.9681,-16.8548,1022.28,556.999,41.9249,53.4707,53.4706,53.4706
672,0,-4.49251,0,0,-4.50996,2.01027,-5.03793,-0.273468,-0.0229135,-0.0191379,-18.5783,-1.74903e-15,-0.747504,0,0,-0.0124418,5.74189,-29.2922,-26.3304,1404.11,624.699,505.004,418.004,418.004,418.004,31.2549,-31.1445,-2.18144,1131.7,763.039,199.889,166.682,166.682,166.682,-34.9201,-11.5615,-28.894,51.4739,-4.02224,16.3901,-0.0264235,0.267032,0.510027,106.2,65.659,18.5549,0,0,-0.324359,85.2022,16.2623,-26.8937,0.0145052,0.0893474,0.475705,58.5458,-48.7524,-1.52244,0,0,0.617044,21.7332,4.77738,10.4434,20.5358,52.5126,16.6696,1082.86,694.642,284.62,371.807,371.807,371.807,31.2549,-31.1445,-2.18144,1159.55,789.885,160.003,55.5606,55.5606,55.5606,2.72798,22.0955,-11.2179,1185.38,571.293,867.96,126.456,126.456,126.456,-1.21651,0,0,-1.25773,3.62345,-14.7056,-0.259504,-0.0346449,-0.023449,-19.7203,8.74514e-16,12.5932,0,0,-0.200752,6.72409,10.7747,14.3483,1092.5,546.378,473.866,403.345,403.345,403.345,-14.6778,-53.5888,-16.5176,962.855,574,71.3224,160.412,160.412,160.412,-52.8293,8.04151,-19.7771,9.88854,2.39023,26.0718,1.09329,-0.537597,2,-441.585,218.291,13.8288,0,0,-1.29379,18.0112,10.8031,-21.8072,0.219348,0.0288654,1.06646,37.5493,-4.13457,11.2049,0,0,0.167961,21.7332,-4.77738,-10.4434,8.97806,32.3165,-8.55228,886.97,620.894,143.669,372.011,372.011,372.011,-14.6778,-53.5888,-16.5176,1002.95,555.908,40.9214,53.4707,53.4706,53.4706
673,0,-5.36298,0,0,-5.38408,2.01491,-5.07035,-0.237792,-0.0506154,-0.0193643,-16.7166,7.87063e-15,-5.3825,0,0,-0.0133552,5.70117,-29.7782,-28.1843,1406.27,621.908,517.719,416.582,416.582,416.582,30.3361,-35.3558,-0.6807,1162.85,755.944,187.155,166.682,166.682,166.682,-38.8853,-10.782,-28.0047,52.1246,-3.00306,17.7333,-0.106565,0.0589908,0.251774,114.26,-5.61495,33.0223,0,0,-0.210731,80.1749,17.8611,-28.9675,0.0234395,-0.0735629,0.372625,46.9161,-61.1329,-6.07756,0,0,0.66822,21.7877,5.44433,10.3344,18.8308,47.532,16.6393,1107.7,689.17,269.274,370.199,370.199,370.199,30.3361,-35.3559,-0.680711,1193.64,782.032,148.97,55.5606,55.5606,55.5606,3.40141,22.2029,-11.2371,1185.63,573.023,877.199,126.456,126.456,126.456,-5.84765,0,0,-5.99293,3.29254,-12.6183,-0.254638,-0.0484427,-0.0761286,-23.2309,3.49806e-15,14.8375,0,0,-0.223681,6.33207,12.7358,13.5118,1079.67,544.385,484.396,403.855,403.855,403.855,-14.5991,-49.2073,-16.6611,946.274,572.182,74.3462,160.412,160.412,160.412,-48.2451,9.04248,-19.5528,8.34806,0.846938,25.1548,1.05227,-0.482866,1.75447,-411.17,170.283,13.938,0,0,-1.13827,15.908,10.419,-23.6831,0.195351,0.0672542,0.965624,8.05949,-4.30464,12.8567,0,0,0.0599886,21.7877,-5.44433,-10.3344,8.15501,32.1694,-11.263,876.328,618.472,152.808,371.965,371.965,371.965,-14.5991,-49.2073,-16.6611,983.863,554.287,40.7911,53.4706,53.4706,53.4706
